CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4380	5364	51	0.8606	60.021
4167	4676	54	0.7549	58.006
3930	4167	54	0.8832	2.016
4391	6589	54	0.8506	-27.993
3930	4391	54	0.7669	74.037
4391	4676	54	0.8252	-14.015
3930	4676	54	0.7478	60.021
4029	6589	54	0.7097	-70.040
4167	4391	54	0.8227	72.021
4029	4391	54	0.7435	-42.047
10233	11142	56	0.9235	0.001
10866	10903	56	0.9139	135.976
11142	11690	56	0.9603	135.976
11688	11710	56	0.9458	-271.948
11196	11696	56	0.9154	475.912
11166	11700	56	0.8597	-407.923
11693	11709	56	0.9224	203.963
10639	11310	56	0.8811	-135.976
10903	11674	56	0.9326	407.924
11166	11310	56	0.8885	-135.976
11674	11681	56	0.98	-271.949
10233	11196	56	0.9011	135.977
11703	11705	56	0.9337	-203.963
11142	11675	56	0.9593	407.925
10639	11700	56	0.8479	-407.923
11235	11377	56	0.8659	-497.894
11688	11691	56	0.9537	-475.911
10866	11691	56	0.9519	0.000
11693	11695	56	0.9707	-271.951
11118	11688	56	0.9349	67.986
11693	11702	56	0.9434	-407.925
11690	11710	56	0.9603	67.988
11681	11694	56	0.9371	475.912
11705	11710	56	0.9286	475.913
11705	11709	56	0.9447	339.938
11675	11697	56	0.9484	-67.987
11310	11705	56	0.9291	135.977
11700	11708	56	0.9275	475.914
11118	11681	56	0.9496	-135.975
11697	11709	56	0.9448	-271.950
11196	11681	56	0.9348	135.975
11310	11702	56	0.9087	-135.974
11695	11700	56	0.9577	-271.948
11702	11708	56	0.9352	339.940
11703	11708	56	0.9294	-135.973
11235	11694	56	0.8476	-89.968
11675	11681	56	0.9896	-135.975
11690	11696	56	0.9497	475.912
10866	11695	56	0.9152	-407.926
11691	11697	56	0.9631	339.938
11166	11702	56	0.8928	-271.950
11681	11693	56	0.9551	-407.926
10233	10866	56	0.9102	0.001
11674	11694	56	0.9542	203.962
11118	11696	56	0.9509	203.962
11675	11691	56	0.9687	-407.925
10639	11702	56	0.8751	-271.950
10348	10384	56	0.868	-0.000
11688	11690	56	0.9666	-339.936
11674	11696	56	0.9661	67.987
11159	11702	56	0.8697	-135.974
11159	11700	56	0.8551	-271.947
10866	11142	56	0.9405	0.000
11118	11694	56	0.9448	339.937
10903	11691	56	0.9309	-135.976
11118	11142	56	0.9406	-407.926
10233	11691	56	0.9256	0.001
10866	11697	56	0.9294	339.938
11691	11695	56	0.9512	-407.926
10233	11118	56	0.905	407.926
11674	11688	56	0.9526	-67.988
11702	11703	56	0.9251	475.913
11142	11697	56	0.9326	339.938
11690	11691	56	0.9894	-135.976
11700	11705	56	0.9326	407.924
11709	11710	56	0.9315	135.975
11708	11709	56	0.9124	271.948
11674	11690	56	0.9695	-407.924
11690	11705	56	0.9593	-407.925
11310	11693	56	0.9282	271.951
11693	11705	56	0.9744	-135.975
10866	11693	56	0.9174	-135.975
11674	11675	56	0.9891	-135.975
11675	11694	56	0.9496	339.937
11675	11690	56	0.9814	-271.950
11142	11691	56	0.9652	0.000
11693	11708	56	0.9186	-67.985
11696	11710	56	0.9222	-407.924
11691	11693	56	0.9533	-135.975
11681	11690	56	0.9862	-135.975
11688	11696	56	0.9567	135.976
11703	11709	56	0.9601	135.975
11675	11696	56	0.9603	203.962
10866	11690	56	0.9538	135.976
11695	11708	56	0.9378	203.966
10233	10903	56	0.9015	135.977
11695	11702	56	0.9791	-135.974
11310	11695	56	0.9221	0.001
11703	11710	56	0.9404	271.951
10866	11688	56	0.9324	475.912
11310	11700	56	0.8939	-271.947
11142	11196	56	0.9302	135.976
11705	11708	56	0.9483	67.990
11695	11705	56	0.9771	135.976
10384	11166	56	0.8569	0.001
11675	11688	56	0.9677	67.986
11696	11697	56	0.9206	-271.950
11681	11697	56	0.9551	67.987
11118	11675	56	0.9598	-0.000
11694	11696	56	0.9501	-135.975
11700	11702	56	0.9693	135.973
11688	11697	56	0.9499	-135.974
11118	11674	56	0.9655	135.975
10903	11142	56	0.9304	-135.976
11681	11696	56	0.9583	339.937
10639	11166	56	0.8612	0.000
11142	11688	56	0.939	475.912
11697	11710	56	0.9554	-135.974
11702	11705	56	0.9716	271.950
10166	10384	56	0.8491	0.001
11674	11697	56	0.9341	-203.962
11196	11674	56	0.9343	407.924
10903	11681	56	0.9496	135.975
11695	11709	56	0.9234	475.914
1711	4077	57	0.8928	-0.000
1355	4077	57	0.7562	-0.000
1355	2789	57	0.8779	-0.000
1711	2789	57	0.9272	-0.000
1355	1711	57	0.8564	0.000
2789	4077	57	0.8612	-0.000
1536	1541	58	0.919	-17.044
1541	1543	58	0.919	17.027
1536	1543	58	1.0	-0.016
2525	2883	59	0.819	-58.042
3391	3853	59	0.758	-0.000
3391	3467	59	0.7447	-0.000
3689	3853	59	0.8351	0.000
2525	4085	59	0.7811	-40.030
2525	3853	59	0.8388	-40.031
2144	2525	59	0.8499	-15.995
6062	6081	60	0.9449	0.019
6066	6081	60	0.9385	1.980
6062	6066	60	0.948	-1.960
6066	7049	60	0.8962	-14.015
4127	6066	60	0.7954	15.995
6081	7049	60	0.9131	-15.995
6062	7049	60	0.9148	-15.976
148	227	61	0.9578	-33.984
148	207	61	0.9036	-33.984
207	227	61	0.91	0.000
3070	3440	62	0.9209	-14.016
7795	7865	63	0.9048	-0.000
8474	8701	63	0.9271	-14.016
6756	9131	63	0.8039	-38.053
7947	8701	63	0.8848	-28.032
8014	8474	63	0.9364	-28.031
8146	8878	63	0.9328	-14.016
6756	7442	63	0.7985	32.026
8014	8878	63	0.9346	-28.031
7341	8146	63	0.8773	32.027
7341	8850	63	0.882	3.995
7442	8878	63	0.9165	-42.047
8474	8878	63	0.9831	-0.000
8014	9131	63	0.9153	-56.063
8878	9131	63	0.9152	-28.032
8850	9131	63	0.9108	-14.016
7711	8474	63	0.9285	-28.031
7341	8014	63	0.8743	46.042
6756	8850	63	0.8015	-24.037
7947	8014	63	0.8984	14.015
8014	8146	63	0.9294	-14.015
6756	8146	63	0.8017	3.995
7442	7711	63	0.9143	-14.015
8474	9131	63	0.9197	-28.033
7711	8878	63	0.9284	-28.031
7341	8878	63	0.8789	18.011
7442	8146	63	0.9109	-28.031
7947	8215	63	0.8781	14.015
7442	8014	63	0.9178	-14.016
6756	7341	63	0.829	-28.031
7341	9131	63	0.869	-10.022
7711	7947	63	0.9017	-14.016
7711	8850	63	0.9246	-42.047
7442	8215	63	0.8545	-14.016
7711	8215	63	0.8943	-0.001
8215	8850	63	0.8623	-42.047
7442	8850	63	0.9151	-56.063
8474	8850	63	0.9243	-14.016
8146	8850	63	0.9262	-28.032
8146	9131	63	0.9088	-42.048
8474	8647	63	0.888	14.015
7711	8146	63	0.933	-14.016
7795	8215	63	0.8592	-14.016
7341	7711	63	0.8785	46.042
6756	9169	63	0.7816	-24.035
8215	9131	63	0.8519	-56.063
7711	9131	63	0.9094	-56.064
8647	8878	63	0.8799	-14.015
7865	8647	63	0.8828	-28.032
8146	8215	63	0.8631	14.015
7341	8474	63	0.8773	18.011
7442	8474	63	0.916	-42.046
8850	8878	63	0.9286	14.016
7677	8701	63	0.7165	-12.036
8014	8850	63	0.9223	-42.047
8701	8878	63	0.9223	14.016
7239	7947	63	0.7535	-42.048
7711	8014	63	0.9849	-0.001
8014	8215	63	0.9027	-0.000
7341	7442	63	0.8684	60.057
7795	8647	63	0.8523	-28.032
8146	8474	63	0.9252	-14.016
7442	9131	63	0.9068	-70.079
1855	3752	64	0.9649	-45.988
6505	7986	66	0.9667	-28.031
10932	11261	67	0.9392	74.019
10358	11388	67	0.9214	-74.019
10200	11294	67	0.8758	0.000
10199	10404	67	0.9398	0.000
10358	11261	67	0.9395	0.000
10667	10932	67	0.9098	-222.057
10312	10578	67	0.9134	0.000
10403	10906	67	0.892	148.037
10578	11211	67	0.9613	0.000
10404	10607	67	0.9407	0.000
10578	10932	67	0.9563	0.000
10578	11388	67	0.9502	-0.000
10200	10997	67	0.8793	0.000
10997	11294	67	0.9192	0.000
10404	10932	67	0.9189	-370.094
10223	11285	67	0.8901	-222.056
10578	10667	67	0.9213	222.057
10200	10403	67	0.8802	0.000
10705	10997	67	0.8891	-0.000
10358	10906	67	0.8967	222.056
9630	10578	67	0.9313	0.000
10403	10705	67	0.8758	0.000
10578	10701	67	0.9529	74.019
10998	11261	67	0.9498	-0.000
9630	10906	67	0.8909	296.076
10705	11294	67	0.9004	-0.000
10404	11261	67	0.9015	-296.075
9630	10932	67	0.9285	0.000
9630	10998	67	0.9266	74.019
10667	11211	67	0.9079	-222.057
10998	11388	67	0.9368	-74.019
10932	10998	67	0.9525	74.019
10223	10667	67	0.9049	-222.055
10358	11211	67	0.9225	-74.019
10312	10667	67	0.8909	222.058
10998	11211	67	0.9498	-74.019
10199	10607	67	0.9331	0.000
10701	10998	67	0.9511	0.000
9630	11211	67	0.9274	0.000
10701	11261	67	0.9393	-0.000
10223	10306	67	0.9284	0.000
10403	10997	67	0.8751	0.000
11261	11388	67	0.9331	-74.019
9630	10701	67	0.9209	74.019
10701	10932	67	0.9438	-74.019
11211	11388	67	0.9382	-0.000
10932	11211	67	0.9735	0.000
10199	11294	67	0.8783	-222.056
9630	11388	67	0.9181	0.000
10239	10312	67	0.8924	-222.057
10239	10667	67	0.8894	0.000
10312	10358	67	0.8941	74.019
9630	10094	67	0.8895	74.019
10403	11294	67	0.8869	0.000
10906	11388	67	0.8914	-296.076
9630	10358	67	0.9114	74.019
10099	10667	67	0.9044	0.000
10578	11261	67	0.9544	74.019
10906	11261	67	0.9021	-222.056
10404	10998	67	0.9168	-296.075
10200	10705	67	0.8761	0.000
10358	10932	67	0.9254	-74.019
10667	10998	67	0.9214	-148.038
10701	11388	67	0.9261	-74.019
10404	10701	67	0.9	-296.075
10404	11211	67	0.911	-370.094
9630	11261	67	0.9197	74.019
10701	10906	67	0.9141	222.056
10667	11388	67	0.8979	-222.058
10358	10701	67	0.9364	0.000
10358	10578	67	0.9462	-74.019
10358	10998	67	0.9385	0.000
10701	11211	67	0.9444	-74.019
10578	10998	67	0.9584	74.019
10932	11388	67	0.9415	-0.000
11211	11261	67	0.9353	74.019
9246	9911	68	0.7214	14.015
9243	11463	68	0.7952	-40.032
8996	9227	68	0.7035	-67.988
8616	9235	68	0.8338	26.015
9246	9614	68	0.7061	-0.003
8611	8616	68	0.8339	-14.015
9243	9911	68	0.7239	-26.016
9246	11463	68	0.8387	-0.000
8616	9243	68	0.8935	40.032
9227	11481	68	0.771	67.988
9235	11463	68	0.7925	-26.015
9911	11463	68	0.7366	-14.016
9614	11463	68	0.7099	0.003
9235	9614	68	0.7357	-26.018
9227	9911	68	0.7319	67.989
8616	9614	68	0.7045	-0.003
8611	9243	68	0.8656	26.017
8611	9246	68	0.833	-14.014
9247	11463	68	0.7812	-14.015
9246	11481	68	0.7655	14.014
9247	9911	68	0.7347	0.000
9246	9247	68	0.8879	14.015
9235	9243	68	0.84	14.017
8616	11481	68	0.7471	14.015
8996	9247	68	0.7087	0.000
9243	9246	68	0.9004	-40.031
9227	9247	68	0.9137	67.988
9243	9247	68	0.8944	-26.016
9247	11481	68	0.7659	-0.000
8611	10724	68	0.702	0.001
9247	10251	68	0.7047	0.001
8616	9246	68	0.898	0.000
8616	11463	68	0.7968	0.000
8611	11481	68	0.7894	0.000
8611	11463	68	0.7986	-14.015
8611	8996	68	0.7115	0.000
9243	9614	68	0.7297	-40.034
11463	11481	68	0.7074	14.015
8611	9227	68	0.8926	-67.987
10724	11481	68	0.7356	-0.000
9243	11481	68	0.7953	-26.017
8616	9247	68	0.8683	14.015
8611	9247	68	0.9105	0.001
9235	9246	68	0.8264	-26.015
8611	9911	68	0.7223	0.001
3172	3968	69	0.8766	-26.016
1141	2572	69	0.8455	-113.083
2939	3170	69	0.773	-99.069
1432	1766	69	0.7413	-211.096
3249	3254	69	0.8028	-0.000
4839	4844	69	0.8087	73.089
2931	3968	69	0.7523	-125.084
1221	1584	69	0.7589	0.001
1298	1586	69	0.8465	-115.028
1810	2237	69	0.9119	-14.015
1432	1810	69	0.8044	-149.048
1298	2237	69	0.7858	-145.107
4617	4668	69	0.8067	39.011
1584	2376	69	0.7831	-163.063
999	2124	69	0.7987	-48.000
3172	3672	69	0.761	-12.001
1584	2689	69	0.7557	-262.132
1432	2124	69	0.8419	-33.985
1141	1221	69	0.7783	-0.000
2931	3448	69	0.7652	-198.137
3162	3170	69	0.718	-131.094
2931	3160	69	0.7867	99.069
3162	3172	69	0.7648	-131.095
1141	3160	69	0.761	-113.083
2931	3479	69	0.7293	-99.068
2124	2720	69	0.7522	-154.075
2376	2616	69	0.7515	-113.084
1432	2237	69	0.8118	-163.064
1584	1669	69	0.7736	-129.057
1584	2572	69	0.8935	-113.084
3172	3448	69	0.8176	-99.069
3479	3968	69	0.7388	-26.015
2931	2933	69	0.7605	131.095
1141	4844	69	0.7066	-310.188
3160	4844	69	0.7502	-197.105
1298	2124	69	0.847	-16.029
999	1298	69	0.7772	-31.971
2147	4617	69	0.7076	-288.065
1810	2124	69	0.7879	115.064
3160	3172	69	0.7741	-198.137
1298	1432	69	0.8294	17.956
2999	3254	69	0.7261	-99.068
2616	3431	69	0.7785	-111.032
1141	2689	69	0.7338	-262.131
3172	3479	69	0.8082	-0.000
3672	3968	69	0.7162	-14.015
2124	2237	69	0.8027	-129.079
1584	3160	69	0.719	-113.083
2147	4668	69	0.7415	-249.054
3160	3479	69	0.7088	-198.138
4086	4668	69	0.8318	-62.015
2931	3172	69	0.8745	-99.068
1141	2376	69	0.775	-163.062
3172	4844	69	0.7597	1.032
2376	2689	69	0.7223	-99.069
4086	4617	69	0.7388	-101.026
2572	2720	69	0.7817	-57.021
3170	3447	69	0.7672	-99.069
2931	4844	69	0.8073	-98.036
1141	1584	69	0.8973	0.001
1810	3249	69	0.719	-398.195
2720	3254	69	0.7035	-359.184
2147	3160	69	0.7297	-33.984
5843	6402	71	0.7214	-2.015
6903	7132	72	0.8395	-14.015
6458	7132	72	0.8002	-28.031
9953	10517	73	0.9215	67.988
9325	9859	73	0.8779	-67.987
11662	11666	73	0.93	-203.962
9859	10742	73	0.8869	0.000
9658	10517	73	0.9488	-135.974
9190	11666	73	0.9441	0.000
9859	10517	73	0.9158	67.988
11659	11662	73	0.9827	-67.987
9107	10335	73	0.8379	0.000
9196	11122	73	0.9045	0.000
10283	10328	73	0.8672	135.975
11649	11662	73	0.8991	-203.962
11173	11666	73	0.9288	135.975
10328	11033	73	0.8854	67.987
11192	11673	73	0.9515	-67.987
9107	9201	73	0.8668	0.000
11144	11669	73	0.9641	0.000
9953	10876	73	0.8967	67.988
9006	10122	73	0.9383	67.987
11137	11659	73	0.9346	-67.988
10114	10876	73	0.8828	0.000
9049	11661	73	0.9907	0.000
11666	11673	73	0.9852	-67.987
10076	10517	73	0.9032	-135.974
10132	10517	73	0.9051	67.988
8195	10710	73	0.7352	-271.950
8432	10652	73	0.8728	0.000
8195	10122	73	0.9242	67.987
10073	11660	73	0.9373	67.988
11144	11659	73	0.9346	135.975
8195	8418	73	0.9265	0.000
10122	11669	73	0.9494	-135.975
9753	10714	73	0.8711	-67.987
10742	11033	73	0.8883	203.962
11173	11192	73	0.9045	135.975
10132	11168	73	0.8967	67.988
11192	11660	73	0.9499	67.987
9658	11673	73	0.9708	67.988
9445	10507	73	0.877	-135.975
10076	11173	73	0.8956	0.000
11122	11673	73	0.9603	0.000
9953	10132	73	0.8919	0.000
10335	10652	73	0.9022	0.000
11122	11660	73	0.9375	135.975
10073	11173	73	0.9127	-135.975
10076	10928	73	0.8802	203.963
10517	10742	73	0.9127	-67.987
10283	11224	73	0.8225	-33.426
9190	10073	73	0.9098	0.000
11122	11669	73	0.9303	203.962
11033	11669	73	0.8907	271.950
9859	10132	73	0.8811	0.000
9445	10714	73	0.8837	-135.975
9953	10538	73	0.9038	0.000
8761	11668	73	0.8596	135.975
11659	11660	73	0.9283	-203.962
10087	11144	73	0.9397	67.987
11649	11668	73	0.9734	-67.987
11661	11668	73	0.9457	-135.975
9049	10105	73	0.9946	0.000
11173	11669	73	0.8948	271.950
10517	11168	73	0.9205	0.000
10814	11120	73	0.8599	0.000
9190	11192	73	0.9206	0.000
9859	11173	73	0.8899	203.963
9325	10132	73	0.8779	-67.987
11033	11666	73	0.9195	135.975
11660	11668	73	0.8353	271.950
10517	11673	73	0.9307	203.962
10105	11668	73	0.9483	-135.975
9753	10610	73	0.8806	0.001
11660	11669	73	0.9855	67.987
9445	10328	73	0.8985	67.988
11660	11673	73	0.9695	-135.975
11103	11662	73	0.9824	-67.987
11122	11666	73	0.9535	67.987
10082	10122	73	0.9369	-67.988
11144	11673	73	0.9275	-203.962
9445	10565	73	0.8755	67.988
8761	11659	73	0.9111	67.987
10073	11122	73	0.9233	-67.987
9196	11666	73	0.9167	67.988
9953	10742	73	0.8969	0.000
9190	11122	73	0.9204	-67.987
10087	11659	73	0.9116	203.962
9445	11168	73	0.8905	0.001
9190	11673	73	0.9351	-67.987
9859	10114	73	0.87	67.988
10087	11192	73	0.91	-67.987
10073	11666	73	0.9422	0.000
9049	11668	73	0.9415	-135.975
9658	11192	73	0.934	135.975
9658	10876	73	0.9387	-135.974
9196	9658	73	0.9201	-67.987
11669	11673	73	0.9595	-203.962
9953	11173	73	0.8922	203.963
8959	9107	73	0.8962	-69.562
10517	11122	73	0.9147	203.962
10073	10928	73	0.9237	67.988
9445	10876	73	0.913	0.001
9658	11173	73	0.9456	0.000
11192	11666	73	0.9549	0.000
8418	8959	73	0.9597	1.574
11660	11666	73	0.986	-67.987
10354	10710	73	0.7655	0.000
10742	11168	73	0.9045	67.988
11662	11668	73	0.9324	135.975
11659	11668	73	0.9487	67.988
9201	10652	73	0.9363	0.000
9658	11168	73	0.9371	-135.974
8807	9040	73	0.9892	-0.000
9040	9466	73	0.9831	0.000
9658	11033	73	0.9217	0.000
10073	11192	73	0.9262	0.000
9107	10652	73	0.902	0.000
9375	11033	73	0.8858	0.000
11192	11662	73	0.9052	203.962
9006	11137	73	0.8704	135.975
9658	10073	73	0.9215	135.975
9006	10082	73	0.8801	135.975
9201	10335	73	0.8785	0.000
9466	11661	73	0.9244	-10.029
8195	9006	73	0.8979	0.000
9658	11122	73	0.9554	67.988
11137	11661	73	0.9268	135.975
10328	10876	73	0.8975	-67.987
8432	9107	73	0.8381	-0.000
11137	11662	73	0.9112	-135.975
9753	10538	73	0.8771	0.000
11122	11192	73	0.9336	67.987
11103	11659	73	0.9832	0.000
8432	10335	73	0.8272	0.000
9753	10814	73	0.8717	-135.975
11033	11173	73	0.9081	0.000
9196	11144	73	0.8886	203.962
9953	11168	73	0.9085	67.988
10073	10087	73	0.9066	67.987
9196	11669	73	0.9053	203.962
10073	11673	73	0.9391	-67.987
10876	11168	73	0.894	-0.000
10122	11668	73	0.9448	67.988
10538	10610	73	0.8773	0.000
10087	11662	73	0.9316	135.975
9040	11661	73	0.9296	-10.029
8432	9201	73	0.8501	-0.000
9953	10076	73	0.8957	203.962
10132	10742	73	0.909	0.000
9107	11659	73	0.8927	135.975
6847	6848	74	0.7895	-17.027
6847	6868	74	0.7861	27.000
6666	6701	74	0.9446	44.027
6701	6767	74	0.9558	88.052
6719	6794	74	0.8669	-43.938
6767	6868	74	0.8494	176.105
6640	6794	74	0.8607	220.131
6640	6701	74	0.8978	88.053
6640	6719	74	0.7885	264.070
6884	6886	74	0.8031	-17.027
6701	6868	74	0.8204	264.157
6725	6868	74	0.8298	220.130
6719	6868	74	0.7992	88.140
6725	6794	74	0.9534	88.052
6848	6886	74	0.8429	88.052
6719	6767	74	0.8691	-87.964
6794	6886	74	0.783	176.105
6886	6922	74	0.7924	44.026
6701	6719	74	0.8482	176.017
6640	6666	74	0.8913	44.026
6666	6848	74	0.8769	264.158
6719	6819	74	0.8469	0.088
6719	6848	74	0.8518	44.114
6847	6886	74	0.7584	71.026
6868	6886	74	0.894	44.026
6666	6794	74	0.9191	176.105
6640	6848	74	0.8109	308.184
6666	6868	74	0.8054	308.184
6847	6884	74	0.7587	88.052
6848	6868	74	0.9191	44.026
6666	6767	74	0.9364	132.079
6794	6848	74	0.9216	88.052
6767	6794	74	0.9123	44.026
6640	6767	74	0.8703	176.105
6767	6848	74	0.9094	132.079
6725	6767	74	0.9528	44.026
6666	6725	74	0.9349	88.054
6701	6725	74	0.9582	44.027
6701	6794	74	0.9498	132.079
6819	6868	74	0.7752	88.053
6666	6719	74	0.8493	220.044
6794	6868	74	0.8726	132.079
6794	6819	74	0.799	44.026
6725	6848	74	0.9103	176.104
6640	6725	74	0.8787	132.080
6701	6848	74	0.8982	220.131
6719	6725	74	0.8648	-131.990
9109	10688	75	0.9049	-135.975
9024	11169	75	0.8557	203.963
9024	9690	75	0.868	-135.975
9074	9109	75	0.8746	203.963
9024	10098	75	0.8787	67.987
9109	11169	75	0.9461	67.987
10688	11169	75	0.9006	203.962
8298	11169	75	0.8602	135.975
9690	10098	75	0.8954	203.962
9024	9109	75	0.8492	135.975
9074	11169	75	0.8492	271.950
9024	10688	75	0.8626	0.000
10098	11169	75	0.8999	135.975
7689	8548	77	0.9773	-0.000
7656	8548	77	0.9668	14.016
8142	10966	77	0.9671	-0.000
8545	11435	77	0.9771	-0.000
7689	10966	77	0.9605	0.000
8880	10966	77	0.9652	-0.000
8137	8142	77	0.9649	14.016
7656	10032	77	0.9614	0.000
7656	9541	77	0.9606	0.000
7694	8157	77	0.9487	0.000
8137	11435	77	0.9792	0.000
8880	10659	77	0.9696	-0.000
8137	8887	77	0.9589	-0.000
8887	10032	77	0.9453	0.000
7656	8137	77	0.9823	0.000
8545	8880	77	0.9615	14.015
8137	8545	77	0.9842	0.001
8142	11435	77	0.9618	-14.016
8116	9270	77	0.9672	0.001
8142	10214	77	0.9701	-0.000
7656	11435	77	0.9741	0.001
10264	11435	77	0.9642	0.000
8548	8880	77	0.9786	0.000
8142	8880	77	0.9837	-0.000
8887	10264	77	0.9568	0.000
7659	8533	77	0.9519	0.000
8548	10966	77	0.9664	0.000
10659	11435	77	0.9606	-14.015
9541	10759	77	0.9427	0.000
7689	10214	77	0.9628	-0.000
7689	8142	77	0.9797	0.000
7689	8545	77	0.9564	-14.015
8137	9541	77	0.9579	-0.000
8157	9236	77	0.9411	-0.000
9274	10032	77	0.9492	-14.016
10659	10966	77	0.967	0.000
9595	10214	77	0.9689	0.000
8548	10214	77	0.9699	0.000
7656	10759	77	0.9573	0.000
8548	10659	77	0.9683	0.000
8545	10966	77	0.9556	14.015
7689	11441	77	0.9619	-0.000
8880	10214	77	0.9715	-0.000
8142	8548	77	0.9866	-0.001
8142	10659	77	0.97	-0.000
8880	11441	77	0.9719	-0.000
8142	11441	77	0.9711	-0.000
8137	8548	77	0.9641	14.015
8116	8137	77	0.9579	-40.032
7689	8880	77	0.9741	0.000
8142	8545	77	0.9632	-14.015
10659	11441	77	0.9602	-0.000
7694	9236	77	0.9492	0.000
7656	8880	77	0.9625	14.016
8116	8533	77	0.9739	0.000
8523	9236	77	0.9401	0.001
10214	10659	77	0.9615	0.000
7694	8523	77	0.9437	-0.001
7656	9273	77	0.9718	-0.000
8533	9270	77	0.9621	0.000
8548	11435	77	0.9672	-14.015
7656	8545	77	0.9788	0.001
8887	10759	77	0.9468	0.000
7689	10659	77	0.9637	0.000
8116	11435	77	0.9591	-40.032
9541	10264	77	0.9472	0.000
8887	9541	77	0.9552	-0.000
9236	9541	77	0.9536	-26.017
8137	8880	77	0.9634	14.016
7659	9270	77	0.9501	0.000
9273	9541	77	0.9452	0.000
7694	8545	77	0.9583	-26.015
9273	11435	77	0.9583	0.001
7694	8887	77	0.9465	-26.016
8548	11441	77	0.9661	0.000
8887	9273	77	0.945	-0.000
10264	10759	77	0.9433	0.000
10214	11441	77	0.9588	0.000
10966	11441	77	0.9527	-0.000
10214	10966	77	0.9618	0.000
10032	10759	77	0.9442	0.000
7659	8116	77	0.9628	-0.000
10264	11447	77	0.9422	26.016
7689	8137	77	0.9582	-14.016
8545	8887	77	0.9597	-0.001
4398	4399	78	0.8425	18.011
4399	5550	78	0.7463	-2.015
4146	4804	79	0.7434	15.995
4804	5672	79	0.7454	15.995
8290	8825	80	0.7072	0.000
834	858	81	0.8213	-0.009
1519	4729	82	0.8272	1.995
1038	1375	82	0.973	-14.015
1038	1098	82	0.9573	-14.016
2570	3023	82	0.9295	-14.016
1062	1519	82	0.8407	0.000
1062	1942	82	0.8624	14.992
326	565	82	0.9448	0.000
2817	2924	82	0.9683	0.000
566	895	82	0.9539	-0.015
115	284	82	0.8713	-33.984
736	2924	82	0.9405	-42.047
757	791	82	0.9972	0.015
884	889	82	1.0	-0.020
86	1013	82	0.8821	-50.016
285	777	82	0.9397	-18.011
2570	3362	82	0.8561	-48.000
351	804	82	0.9361	0.016
233	2889	82	0.8417	-27.055
758	793	82	0.9973	0.000
298	358	82	0.9479	0.000
1375	3078	82	0.8868	15.995
277	326	82	0.9158	-33.984
1098	3023	82	0.8872	15.995
351	795	82	0.9361	-0.019
666	1667	82	0.8613	15.994
326	718	82	0.9477	0.000
2059	2118	82	0.9676	0.021
444	795	82	0.9635	-0.019
299	365	82	0.9408	0.000
791	795	82	1.0	-0.020
536	565	82	0.8639	0.000
299	358	82	0.8974	-17.027
2558	2584	82	0.8919	-1.003
888	889	82	0.9883	-0.039
298	827	82	0.9378	-0.984
317	736	82	0.9351	0.000
757	804	82	0.9972	0.031
351	757	82	0.9364	-0.015
299	827	82	0.9236	-18.011
839	3362	82	0.8444	-76.031
277	285	82	0.9458	17.026
2051	2085	82	1.0	-0.019
787	793	82	0.9909	0.039
1554	1578	82	0.9487	0.058
358	718	82	0.8695	-33.984
1013	3098	82	0.8821	-76.031
285	365	82	0.9409	0.000
189	2051	82	0.8998	-42.047
757	758	82	1.0	0.035
1696	1930	82	0.8575	-1.002
565	718	82	0.94	-0.000
2051	2889	82	0.9368	-15.019
202	284	82	0.8559	-33.984
444	825	82	0.9635	-0.015
358	777	82	0.899	-0.984
284	324	82	0.9149	-0.000
566	2817	82	0.9209	-42.047
329	565	82	0.8667	-17.026
1525	2118	82	0.8952	-33.984
888	895	82	0.9882	-0.035
1098	1811	82	0.852	16.031
758	895	82	0.9398	-0.035
795	804	82	1.0	0.035
329	2118	82	0.8675	-52.031
884	2817	82	0.9384	-42.047
2103	2889	82	0.9351	-15.019
358	365	82	0.8553	17.027
121	4729	82	0.8468	1.995
1554	2085	82	0.872	-0.019
566	884	82	0.9533	0.000
1942	2558	82	0.8488	-2.016
1375	1525	82	0.98	-0.000
685	1696	82	0.8669	15.995
317	444	82	0.945	-0.000
804	895	82	0.9393	-0.031
285	827	82	0.9246	-18.011
1375	2118	82	0.8932	-33.984
2081	2103	82	1.0	-0.019
351	758	82	0.9364	0.020
736	889	82	0.9771	-0.020
758	795	82	0.9972	-0.039
317	1290	82	0.9377	0.000
284	481	82	0.9606	-0.000
115	233	82	0.961	0.000
787	791	82	0.9968	0.020
1696	2558	82	0.8394	-2.016
3023	3078	82	0.9937	0.000
757	793	82	0.9973	0.035
1667	1930	82	0.9259	0.000
791	793	82	0.9977	0.020
202	233	82	0.9988	0.000
757	825	82	0.9972	0.000
189	2103	82	0.8993	-42.047
884	895	82	0.9927	-0.015
1930	1942	82	0.8948	1.003
365	827	82	0.8611	-18.011
1811	4729	82	0.8892	1.995
3098	3362	82	0.9257	-0.000
365	797	82	0.8955	0.001
1286	2570	82	0.8832	-48.000
285	299	82	0.9814	0.000
2085	2103	82	0.9997	0.019
358	565	82	0.8641	-33.984
1525	3078	82	0.8902	15.995
1375	3023	82	0.892	15.995
337	1013	82	0.9216	-14.016
337	510	82	0.9909	0.000
758	787	82	0.9906	-0.039
1038	1525	82	0.9868	-14.016
