"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2","Compound1_LibraryID","Compound1_MQScore","Compound1_MS2 Verification Comment","Compound1_RTConsensus","Compound1_RTMean","Compound1_RTStdErr","Compound1_Smiles","Compound1_SpectrumID","Compound1_SumPeakIntensity","Compound1_UniqueFileSourcesCount","Compound1_cluster index","Compound1_componentindex","Compound1_neutral M mass","Compound1_number of spectra","Compound1_parent mass","Compound1_precursor charge","Compound1_precursor mass","Compound1_sum(precursor intensity)","Compound2_LibraryID","Compound2_MQScore","Compound2_MS2 Verification Comment","Compound2_RTConsensus","Compound2_RTMean","Compound2_RTStdErr","Compound2_Smiles","Compound2_SpectrumID","Compound2_SumPeakIntensity","Compound2_UniqueFileSourcesCount","Compound2_cluster index","Compound2_componentindex","Compound2_neutral M mass","Compound2_number of spectra","Compound2_parent mass","Compound2_precursor charge","Compound2_precursor mass","Compound2_sum(precursor intensity)"
11952,11962,414,0.9075,-0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,8.1859,8.1859,0,"N/A","N/A",3991849.9915,80,11952,414,NA,80,165.9829,1,165.9829,3991849.9915,"N/A","N/A",NA,8.4245,8.4245,0,"N/A","N/A",6165787.915,80,11962,414,NA,80,165.9942,1,165.9942,6165787.915
11952,11959,414,0.9164,-0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,8.1859,8.1859,0,"N/A","N/A",3991849.9915,80,11952,414,NA,80,165.9829,1,165.9829,3991849.9915,"N/A","N/A",NA,8.4218,8.4218,0,"N/A","N/A",9984654.908,80,11959,414,NA,80,165.9941,1,165.9941,9984654.908
1523,2172,416,0.7745,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.3427,2.3427,0,"N/A","N/A",27225.83122,8,1523,416,NA,8,730.3667,2,365.6834,27225.83122,"N/A","N/A",NA,2.7548,2.7548,0,"N/A","N/A",239476.29324,25,2172,416,NA,25,730.3586,1,730.3586,239476.29324
1495,2172,416,0.7395,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.3427,2.3427,0,"N/A","N/A",619992.38562,31,1495,416,NA,31,748.3763,2,374.6881,619992.38562,"N/A","N/A",NA,2.7548,2.7548,0,"N/A","N/A",239476.29324,25,2172,416,NA,25,730.3586,1,730.3586,239476.29324
1495,1523,416,0.8107,18.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.3427,2.3427,0,"N/A","N/A",619992.38562,31,1495,416,NA,31,748.3763,2,374.6881,619992.38562,"N/A","N/A",NA,2.3427,2.3427,0,"N/A","N/A",27225.83122,8,1523,416,NA,8,730.3667,2,365.6834,27225.83122
1523,2175,416,0.7232,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.3427,2.3427,0,"N/A","N/A",27225.83122,8,1523,416,NA,8,730.3667,2,365.6834,27225.83122,"N/A","N/A",NA,2.7545,2.7545,0,"N/A","N/A",98365.13344,18,2175,416,NA,18,730.3666,2,365.6833,98365.13344
5713,5876,426,0.9528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4416,5.4416,0,"N/A","N/A",6740080.07,80,5713,426,NA,80,203.143,1,203.143,6740080.07,"N/A","N/A",NA,5.4771,5.4771,0,"N/A","N/A",8448075.737,80,5876,426,NA,80,203.143,1,203.143,8448075.737
4139,4186,429,0.9585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.3854,4.3854,0,"N/A","N/A",953444.3489,78,4139,429,NA,78,185.1534,1,185.1534,953444.3489,"N/A","N/A",NA,4.3975,4.3975,0,"N/A","N/A",1105451.3842,78,4186,429,NA,78,185.1535,1,185.1535,1105451.3842
5316,6940,430,0.7768,-205.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.2965,5.2965,0,"N/A","N/A",333643.40952,35,5316,430,NA,35,317.2683,1,317.2683,333643.40952,"N/A","N/A",NA,5.8631,5.8631,0,"N/A","N/A",2175285.7957,74,6940,430,NA,74,523.2668,1,523.2668,2175285.7957
3328,3371,435,0.7434,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.3944,3.3944,0,"N/A","N/A",271871.1133,39,3328,435,NA,39,473.2754,1,473.2754,271871.1133,"N/A","N/A",NA,3.5036,3.5036,0,"N/A","N/A",397178.93333,39,3371,435,NA,39,487.2915,1,487.2915,397178.93333
2608,3328,435,0.7635,-19.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.9713,2.9713,0,"N/A","N/A",289240.6278,29,2608,435,NA,29,453.3071,1,453.3071,289240.6278,"N/A","N/A",NA,3.3944,3.3944,0,"N/A","N/A",271871.1133,39,3328,435,NA,39,473.2754,1,473.2754,271871.1133
254,286,436,1,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.1635,1.1635,0,"N/A","N/A",7684242.862,74,254,436,NA,74,298.1158,1,298.1158,7684242.862,"N/A","N/A",NA,1.2211,1.2211,0,"N/A","N/A",1488779.4004,39,286,436,NA,39,298.0971,1,298.0971,1488779.4004
5776,5906,439,0.8051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4771,5.4771,0,"N/A","N/A",441045.14466,37,5776,439,NA,37,520.2195,2,260.6097,441045.14466,"N/A","N/A",NA,5.4862,5.4862,0,"N/A","N/A",388589.61826,37,5906,439,NA,37,520.2195,2,260.6098,388589.61826
2734,3594,441,0.7946,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.027,3.027,0,"N/A","N/A",93269.85842,9,2734,441,NA,9,337.1909,1,337.1909,93269.85842,"N/A","N/A",NA,3.7291,3.7291,0,"N/A","N/A",58987.64057,12,3594,441,NA,12,321.1957,1,321.1957,58987.64057
259,265,443,0.8341,-1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spectral Match to L-Tryptophan from NIST14","0.9165840000000001",NA,1.1747,1.1747,0,"C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N","CCMSLIB00003137628",24508454.77097,60,259,443,NA,60,205.0972,1,205.0972,24508454.77097,"N/A","N/A",NA,1.1672,1.1672,0,"N/A","N/A",1683444.265,43,265,443,NA,43,206.1007,1,206.1007,1683444.265
5012,5808,444,0.8271,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.1397,5.1397,0,"N/A","N/A",68679.969,3,5012,444,NA,3,615.364,1,615.364,68679.969,"N/A","N/A",NA,5.4609,5.4609,0,"N/A","N/A",229328.47,3,5808,444,NA,3,599.3689,1,599.3689,229328.47
8227,8389,446,0.7835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2223,6.2223,0,"N/A","N/A",6376245.557,80,8227,446,NA,80,364.3417,1,364.3417,6376245.557,"N/A","N/A",NA,6.239,6.239,0,"N/A","N/A",4055442.101,80,8389,446,NA,80,364.3417,1,364.3417,4055442.101
10725,10956,449,0.7783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6973,7.6973,0,"N/A","N/A",2818126.0455,39,10725,449,NA,39,1398.9884,1,1398.9884,2818126.0455,"N/A","N/A",NA,7.7248,7.7248,0,"N/A","N/A",3216610.97659,72,10956,449,NA,72,1398.9885,1,1398.9885,3216610.97659
10725,11141,449,0.7767,56.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6973,7.6973,0,"N/A","N/A",2818126.0455,39,10725,449,NA,39,1398.9884,1,1398.9884,2818126.0455,"N/A","N/A",NA,7.7468,7.7468,0,"N/A","N/A",320470.2109,15,11141,449,NA,15,1342.9263,1,1342.9263,320470.2109
10725,10891,449,0.7759,56.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6973,7.6973,0,"N/A","N/A",2818126.0455,39,10725,449,NA,39,1398.9884,1,1398.9884,2818126.0455,"N/A","N/A",NA,7.7075,7.7075,0,"N/A","N/A",1632921.3144,21,10891,449,NA,21,1342.9264,1,1342.9264,1632921.3144
10956,11141,449,0.8438,56.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.7248,7.7248,0,"N/A","N/A",3216610.97659,72,10956,449,NA,72,1398.9885,1,1398.9885,3216610.97659,"N/A","N/A",NA,7.7468,7.7468,0,"N/A","N/A",320470.2109,15,11141,449,NA,15,1342.9263,1,1342.9263,320470.2109
10725,10801,449,0.7245,73.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6973,7.6973,0,"N/A","N/A",2818126.0455,39,10725,449,NA,39,1398.9884,1,1398.9884,2818126.0455,"N/A","N/A",NA,7.6908,7.6908,0,"N/A","N/A",97979.7894,7,10801,449,NA,7,1325.9035,1,1325.9035,97979.7894
10891,11141,449,0.982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.7075,7.7075,0,"N/A","N/A",1632921.3144,21,10891,449,NA,21,1342.9264,1,1342.9264,1632921.3144,"N/A","N/A",NA,7.7468,7.7468,0,"N/A","N/A",320470.2109,15,11141,449,NA,15,1342.9263,1,1342.9263,320470.2109
10801,10956,449,0.8858,-73.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6908,7.6908,0,"N/A","N/A",97979.7894,7,10801,449,NA,7,1325.9035,1,1325.9035,97979.7894,"N/A","N/A",NA,7.7248,7.7248,0,"N/A","N/A",3216610.97659,72,10956,449,NA,72,1398.9885,1,1398.9885,3216610.97659
10801,10891,449,0.9158,-17.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6908,7.6908,0,"N/A","N/A",97979.7894,7,10801,449,NA,7,1325.9035,1,1325.9035,97979.7894,"N/A","N/A",NA,7.7075,7.7075,0,"N/A","N/A",1632921.3144,21,10891,449,NA,21,1342.9264,1,1342.9264,1632921.3144
10891,10956,449,0.8419,-56.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.7075,7.7075,0,"N/A","N/A",1632921.3144,21,10891,449,NA,21,1342.9264,1,1342.9264,1632921.3144,"N/A","N/A",NA,7.7248,7.7248,0,"N/A","N/A",3216610.97659,72,10956,449,NA,72,1398.9885,1,1398.9885,3216610.97659
137,2610,451,0.9274,2.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spectral Match to Phe-Pro from NIST14","0.918624",NA,0.6856,0.6856,0,"N/A","CCMSLIB00003137749",9399620.27958,80,137,451,NA,80,245.1283,1,245.1283,9399620.27958,"N/A","N/A",NA,2.9815,2.9815,0,"N/A","N/A",1297593.9263,67,2610,451,NA,67,243.0952,1,243.0952,1297593.9263
137,2716,451,0.8879,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spectral Match to Phe-Pro from NIST14","0.918624",NA,0.6856,0.6856,0,"N/A","CCMSLIB00003137749",9399620.27958,80,137,451,NA,80,245.1283,1,245.1283,9399620.27958,"N/A","N/A",NA,3.0517,3.0517,0,"N/A","N/A",961286.3571,62,2716,451,NA,62,245.038,1,245.038,961286.3571
137,1666,451,0.9153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spectral Match to Phe-Pro from NIST14","0.918624",NA,0.6856,0.6856,0,"N/A","CCMSLIB00003137749",9399620.27958,80,137,451,NA,80,245.1283,1,245.1283,9399620.27958,"cyclo(L-Phe-D-Pro)","0.9446260000000001",NA,2.4667,2.4667,0,"N/A","CCMSLIB00000007136",1209967061.219,80,1666,451,NA,80,245.1282,1,245.1282,1209967061.219
2610,5305,451,0.7218,-247.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.9815,2.9815,0,"N/A","N/A",1297593.9263,67,2610,451,NA,67,243.0952,1,243.0952,1297593.9263,"N/A","N/A",NA,5.2966,5.2966,0,"N/A","N/A",998971.92089,28,5305,451,NA,28,490.2309,2,245.6155,998971.92089
137,1922,451,0.9368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spectral Match to Phe-Pro from NIST14","0.918624",NA,0.6856,0.6856,0,"N/A","CCMSLIB00003137749",9399620.27958,80,137,451,NA,80,245.1283,1,245.1283,9399620.27958,"Spectral Match to Phe-Pro from NIST14","0.9507260000000001",NA,2.5954,2.5954,0,"N/A","CCMSLIB00003137749",4515911426.1539,80,1922,451,NA,80,245.1282,1,245.1282,4515911426.1539
2413,2583,452,0.706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8023,2.8023,0,"N/A","N/A",2757788.238,74,2413,452,NA,74,381.1589,1,381.1589,2757788.238,"N/A","N/A",NA,2.9515,2.9515,0,"N/A","N/A",1619977.034,74,2583,452,NA,74,381.1593,1,381.1593,1619977.034
2304,2583,452,0.8259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8044,2.8044,0,"N/A","N/A",2948699.3405,74,2304,452,NA,74,381.1589,1,381.1589,2948699.3405,"N/A","N/A",NA,2.9515,2.9515,0,"N/A","N/A",1619977.034,74,2583,452,NA,74,381.1593,1,381.1593,1619977.034
2304,2780,452,0.8922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8044,2.8044,0,"N/A","N/A",2948699.3405,74,2304,452,NA,74,381.1589,1,381.1589,2948699.3405,"N/A","N/A",NA,3.0954,3.0954,0,"N/A","N/A",1588811.703,74,2780,452,NA,74,381.1594,1,381.1594,1588811.703
2413,2780,452,0.8014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8023,2.8023,0,"N/A","N/A",2757788.238,74,2413,452,NA,74,381.1589,1,381.1589,2757788.238,"N/A","N/A",NA,3.0954,3.0954,0,"N/A","N/A",1588811.703,74,2780,452,NA,74,381.1594,1,381.1594,1588811.703
2304,2413,452,0.8032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8044,2.8044,0,"N/A","N/A",2948699.3405,74,2304,452,NA,74,381.1589,1,381.1589,2948699.3405,"N/A","N/A",NA,2.8023,2.8023,0,"N/A","N/A",2757788.238,74,2413,452,NA,74,381.1589,1,381.1589,2757788.238
2110,2218,453,1,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.6877,2.6877,0,"N/A","N/A",779467.17102,72,2110,453,NA,72,173.0709,1,173.0709,779467.17102,"N/A","N/A",NA,2.7343,2.7343,0,"N/A","N/A",1458398.13753,80,2218,453,NA,80,173.0805,1,173.0805,1458398.13753
4486,4520,454,0.7942,-88.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.7551,4.7551,0,"N/A","N/A",256237.69,3,4486,454,NA,3,609.4079,1,609.4079,256237.69,"N/A","N/A",NA,4.7885,4.7885,0,"N/A","N/A",138725.125,3,4520,454,NA,3,697.4605,1,697.4605,138725.125
1308,1357,460,0.7779,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.2442,2.2442,0,"N/A","N/A",427463.8352,22,1308,460,NA,22,248.0797,1,248.0797,427463.8352,"N/A","N/A",NA,2.2846,2.2846,0,"N/A","N/A",199707.585,12,1357,460,NA,12,248.1101,1,248.1101,199707.585
5504,5557,463,0.8776,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.3099,5.3099,0,"N/A","N/A",573816.2288,37,5504,463,NA,37,313.2639,1,313.2639,573816.2288,"N/A","N/A",NA,5.3736,5.3736,0,"N/A","N/A",1985623.437,80,5557,463,NA,80,313.2161,1,313.2161,1985623.437
5258,5262,464,0.7875,-73.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.3047,5.3047,0,"N/A","N/A",204629.9572,31,5258,464,NA,31,394.1911,1,394.1911,204629.9572,"N/A","N/A",NA,5.2677,5.2677,0,"N/A","N/A",338557.8049,19,5262,464,NA,19,467.2811,1,467.2811,338557.8049
6175,6927,468,0.712,74.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.561,5.561,0,"N/A","N/A",1602671.05066,4,6175,468,NA,4,454.3392,1,454.3392,1602671.05066,"N/A","N/A",NA,5.8782,5.8782,0,"N/A","N/A",2701489.87,3,6927,468,NA,3,380.3028,1,380.3028,2701489.87
118,1534,469,0.8399,-0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,0.5756,0.5756,0,"N/A","N/A",178917.77094,12,118,469,NA,12,208.1333,1,208.1333,178917.77094,"N/A","N/A",NA,2.3643,2.3643,0,"N/A","N/A",187597.44108,36,1534,469,NA,36,208.1697,1,208.1697,187597.44108
10665,10830,470,0.8288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6146,7.6146,0,"N/A","N/A",302382.5137,10,10665,470,NA,10,969.5733,1,969.5733,302382.5137,"N/A","N/A",NA,7.6769,7.6769,0,"N/A","N/A",369816.8267,10,10830,470,NA,10,969.5732,1,969.5732,369816.8267
10665,11336,470,0.8586,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6146,7.6146,0,"N/A","N/A",302382.5137,10,10665,470,NA,10,969.5733,1,969.5733,302382.5137,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
11297,11336,470,0.8449,203.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9115,7.9115,0,"N/A","N/A",212034.2176,10,11297,470,NA,10,1187.5501,1,1187.5501,212034.2176,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
10187,10190,470,0.874,135.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2951,7.2951,0,"N/A","N/A",225660.10735,12,10187,470,NA,12,1091.5318,1,1091.5318,225660.10735,"N/A","N/A",NA,7.3033,7.3033,0,"N/A","N/A",1381016.7707,19,10190,470,NA,19,955.5577,1,955.5577,1381016.7707
11298,11336,470,0.905,135.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9119,7.9119,0,"N/A","N/A",371212.8852,11,11298,470,NA,11,1119.564,1,1119.564,371212.8852,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
10190,10665,470,0.8029,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.3033,7.3033,0,"N/A","N/A",1381016.7707,19,10190,470,NA,19,955.5577,1,955.5577,1381016.7707,"N/A","N/A",NA,7.6146,7.6146,0,"N/A","N/A",302382.5137,10,10665,470,NA,10,969.5733,1,969.5733,302382.5137
10190,11336,470,0.8743,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.3033,7.3033,0,"N/A","N/A",1381016.7707,19,10190,470,NA,19,955.5577,1,955.5577,1381016.7707,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
11298,11306,470,0.7916,67.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9119,7.9119,0,"N/A","N/A",371212.8852,11,11298,470,NA,11,1119.564,1,1119.564,371212.8852,"N/A","N/A",NA,7.9176,7.9176,0,"N/A","N/A",402139.4045,12,11306,470,NA,12,1051.577,1,1051.577,402139.4045
11306,11336,470,0.8006,67.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9176,7.9176,0,"N/A","N/A",402139.4045,12,11306,470,NA,12,1051.577,1,1051.577,402139.4045,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
11297,11298,470,0.8535,67.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9115,7.9115,0,"N/A","N/A",212034.2176,10,11297,470,NA,10,1187.5501,1,1187.5501,212034.2176,"N/A","N/A",NA,7.9119,7.9119,0,"N/A","N/A",371212.8852,11,11298,470,NA,11,1119.564,1,1119.564,371212.8852
10190,10192,470,0.7991,-67.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.3033,7.3033,0,"N/A","N/A",1381016.7707,19,10190,470,NA,19,955.5577,1,955.5577,1381016.7707,"N/A","N/A",NA,7.296,7.296,0,"N/A","N/A",262986.87325,12,10192,470,NA,12,1023.545,1,1023.545,262986.87325
10190,10830,470,0.7766,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.3033,7.3033,0,"N/A","N/A",1381016.7707,19,10190,470,NA,19,955.5577,1,955.5577,1381016.7707,"N/A","N/A",NA,7.6769,7.6769,0,"N/A","N/A",369816.8267,10,10830,470,NA,10,969.5732,1,969.5732,369816.8267
10187,11298,470,0.7789,-28.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2951,7.2951,0,"N/A","N/A",225660.10735,12,10187,470,NA,12,1091.5318,1,1091.5318,225660.10735,"N/A","N/A",NA,7.9119,7.9119,0,"N/A","N/A",371212.8852,11,11298,470,NA,11,1119.564,1,1119.564,371212.8852
11297,11306,470,0.7605,135.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9115,7.9115,0,"N/A","N/A",212034.2176,10,11297,470,NA,10,1187.5501,1,1187.5501,212034.2176,"N/A","N/A",NA,7.9176,7.9176,0,"N/A","N/A",402139.4045,12,11306,470,NA,12,1051.577,1,1051.577,402139.4045
10187,10192,470,0.7972,67.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2951,7.2951,0,"N/A","N/A",225660.10735,12,10187,470,NA,12,1091.5318,1,1091.5318,225660.10735,"N/A","N/A",NA,7.296,7.296,0,"N/A","N/A",262986.87325,12,10192,470,NA,12,1023.545,1,1023.545,262986.87325
10192,11306,470,0.7241,-28.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.296,7.296,0,"N/A","N/A",262986.87325,12,10192,470,NA,12,1023.545,1,1023.545,262986.87325,"N/A","N/A",NA,7.9176,7.9176,0,"N/A","N/A",402139.4045,12,11306,470,NA,12,1051.577,1,1051.577,402139.4045
10830,11336,470,0.8359,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6769,7.6769,0,"N/A","N/A",369816.8267,10,10830,470,NA,10,969.5732,1,969.5732,369816.8267,"N/A","N/A",NA,7.9273,7.9273,0,"N/A","N/A",2069047.6587,19,11336,470,NA,19,983.5892,1,983.5892,2069047.6587
1393,1695,472,0.8347,-0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.3113,2.3113,0,"N/A","N/A",1549874.4442,62,1393,472,NA,62,314.1486,1,314.1486,1549874.4442,"N/A","N/A",NA,2.4744,2.4744,0,"N/A","N/A",1981349.3089,64,1695,472,NA,64,314.1498,1,314.1498,1981349.3089
5813,5945,475,0.8011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4685,5.4685,0,"N/A","N/A",926648.5642,38,5813,475,NA,38,504.2469,2,252.6235,926648.5642,"N/A","N/A",NA,5.48,5.48,0,"N/A","N/A",666482.0982,38,5945,475,NA,38,504.2469,2,252.6234,666482.0982
1788,1797,486,0.7683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.5339,2.5339,0,"N/A","N/A",281103.09267,25,1788,486,NA,25,684.3997,2,342.6998,281103.09267,"N/A","N/A",NA,2.5346,2.5346,0,"N/A","N/A",143026.8117,16,1797,486,NA,16,684.3928,1,684.3928,143026.8117
9171,10757,488,0.8591,-67.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5914,6.5914,0,"N/A","N/A",2722806.96178,77,9171,488,NA,77,896.797,1,896.797,2722806.96178,"N/A","N/A",NA,7.6699,7.6699,0,"N/A","N/A",3995101.2673,80,10757,488,NA,80,964.7836,1,964.7836,3995101.2673
9140,9197,490,0.7118,60.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5615,6.5615,0,"N/A","N/A",370034.20446,33,9140,490,NA,33,385.3213,1,385.3213,370034.20446,"N/A","N/A",NA,6.6281,6.6281,0,"N/A","N/A",791303.8883,68,9197,490,NA,68,324.3259,1,324.3259,791303.8883
8945,11339,491,0.8699,-0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5165,6.5165,0,"N/A","N/A",506699.46073,22,8945,491,NA,22,666.6885,1,666.6885,506699.46073,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275
11339,11383,491,0.8161,73.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275,"N/A","N/A",NA,7.9474,7.9474,0,"N/A","N/A",196057.729,8,11383,491,NA,8,593.5976,1,593.5976,196057.729
8945,9268,491,0.8446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5165,6.5165,0,"N/A","N/A",506699.46073,22,8945,491,NA,22,666.6885,1,666.6885,506699.46073,"N/A","N/A",NA,6.7173,6.7173,0,"N/A","N/A",1327127.07673,37,9268,491,NA,37,666.688,1,666.688,1327127.07673
8784,9268,491,0.8568,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,6.7173,6.7173,0,"N/A","N/A",1327127.07673,37,9268,491,NA,37,666.688,1,666.688,1327127.07673
9268,11339,491,0.9033,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.7173,6.7173,0,"N/A","N/A",1327127.07673,37,9268,491,NA,37,666.688,1,666.688,1327127.07673,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275
8784,9502,491,0.8407,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,6.8191,6.8191,0,"N/A","N/A",1111416.88734,47,9502,491,NA,47,666.6878,1,666.6878,1111416.88734
8945,9502,491,0.8147,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5165,6.5165,0,"N/A","N/A",506699.46073,22,8945,491,NA,22,666.6885,1,666.6885,506699.46073,"N/A","N/A",NA,6.8191,6.8191,0,"N/A","N/A",1111416.88734,47,9502,491,NA,47,666.6878,1,666.6878,1111416.88734
