"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2"
10514,10803,23,0.905,-0.999,-0.0411623864270744,-0.00213433680238283,-0.00840276374816012,-0.0281474050524249,0.0411623864270744,0.00213433680238283,0.00840276374816012,0.0281474050524249,-1
10530,11295,23,0.9075,75.018,-0.0413686760104467,-0.427953775201214,-0.082049606284901,-0.0684507558831721,0.0413686760104467,0.427953775201214,0.082049606284901,0.0684507558831721,-1
4746,5086,9,0.9672,-0.001,-0.0415069976517396,-0.213214636601209,-0.0753898554670615,-0.0582670415361279,0.0415069976517396,0.213214636601209,0.0753898554670615,0.0582670415361279,-1
9482,9784,243,0.956,0,-0.0415444898311653,-0.168703816489038,-0.13006905408122,-0.0831054539549086,0.0415444898311653,0.168703816489038,0.13006905408122,0.0831054539549086,-1
4352,5126,141,0.9581,-33.961,-0.0415498974971202,-0.0469668218313862,-0.0413198416013932,-0.0434643904665537,0.0415498974971202,0.0469668218313862,0.0413198416013932,0.0434643904665537,-1
326,565,82,0.9448,0,-0.0416873812719755,-0.176583938725462,0.0508847220689268,0.0152667217060703,0.0416873812719755,0.176583938725462,0.0508847220689268,0.0152667217060703,-1
6701,6794,74,0.9498,132.079,-0.041743821794085,0.0419451584655791,-0.0377167725782132,-0.0450330280279982,0.041743821794085,0.0419451584655791,0.0377167725782132,0.0450330280279982,-1
1100,1520,113,0.7823,-99.067,-0.0419099784554083,-0.119121734086425,-0.0487302965000666,-0.0457347672631862,0.0419099784554083,0.119121734086425,0.0487302965000666,0.0457347672631862,-1
9630,10094,67,0.8895,74.019,-0.0420490509963595,-0.437081739552017,-0.0854250804211663,-0.0695059660316498,0.0420490509963595,0.437081739552017,0.0854250804211663,0.0695059660316498,-1
4571,6889,88,0.8635,-56.063,-0.0425320669956606,-0.118060255540228,-0.0934380741880301,-0.0613680045312143,0.0425320669956606,0.118060255540228,0.0934380741880301,0.0613680045312143,-1
2570,3078,82,0.928,-14.016,-0.042794374209539,-0.0869973657063861,-0.00417692152483616,-0.0207972755025979,0.042794374209539,0.0869973657063861,0.00417692152483616,0.0207972755025979,-1
958,2490,110,0.9615,1.979,-0.0428073121034253,-0.152763231448714,-0.0140418699291992,-0.0274621051936291,0.0428073121034253,0.152763231448714,0.0140418699291992,0.0274621051936291,-1
1525,3078,82,0.8902,15.995,-0.0428324244703811,-0.0326240121398948,-0.00825099926035369,-0.0226000400205448,0.0428324244703811,0.0326240121398948,0.00825099926035369,0.0226000400205448,-1
1010,2490,110,0.9629,-28.031,-0.0430205063711885,-0.128424682709427,-0.0135195460391241,-0.027785385310158,0.0430205063711885,0.128424682709427,0.0135195460391241,0.027785385310158,-1
7319,9477,243,0.8058,-147.105,-0.0430546781523685,0.264658930556464,0.0381865495301318,-0.00822684481477169,0.0430546781523685,0.264658930556464,0.0381865495301318,0.00822684481477169,-1
1098,3078,82,0.8811,15.995,-0.0430625071327816,-0.0787119023057779,-0.00824209333210572,-0.0224104223294885,0.0430625071327816,0.0787119023057779,0.00824209333210572,0.0224104223294885,-1
249,924,101,0.8143,-27.019,-0.0432001131969952,-0.117032170533591,-0.0105566256794219,-0.026558008661236,0.0432001131969952,0.117032170533591,0.0105566256794219,0.026558008661236,-1
5203,5587,141,0.9617,0,-0.0432857566636078,-0.050097943286812,-0.0189494491242147,-0.0314508722598838,0.0432857566636078,0.050097943286812,0.0189494491242147,0.0314508722598838,-1
10892,11130,179,0.838,0,-0.0434372881600084,-0.0953008053082826,-0.0181573079634534,-0.0417654580516468,0.0434372881600084,0.0953008053082826,0.0181573079634534,0.0417654580516468,-1
7846,8467,3,0.8133,-41.062,-0.0435691425528258,0.0193990745947848,0.286658850811943,0.0971293594600663,0.0435691425528258,0.0193990745947848,0.286658850811943,0.0971293594600663,-1
958,3324,110,0.9606,-46.021,-0.0435702839990673,-0.237689231304948,-0.0118124141415774,-0.0263331901210075,0.0435702839990673,0.237689231304948,0.0118124141415774,0.0263331901210075,-1
753,2842,110,0.97,-26.052,-0.0436929555344621,-0.155352438761404,-0.0117507769273593,-0.0264387540364269,0.0436929555344621,0.155352438761404,0.0117507769273593,0.0264387540364269,-1
1010,3324,110,0.9615,-76.031,-0.0437834782668305,-0.213350682565661,-0.0112900902515024,-0.0266564702375364,0.0437834782668305,0.213350682565661,0.0112900902515024,0.0266564702375364,-1
329,2118,82,0.8675,-52.031,-0.0438804780378607,-0.142924243660491,-0.017833467116161,-0.0330648459935796,0.0438804780378607,0.142924243660491,0.017833467116161,0.0330648459935796,-1
8856,11459,106,0.8377,14.016,-0.0439912888401368,-0.178516328707054,-0.0654583573275874,-0.0543212807922503,0.0439912888401368,0.178516328707054,0.0654583573275874,0.0543212807922503,-1
6597,6902,111,0.9399,-102.068,-0.0446754060963089,-0.119325271456483,-0.0416653133021519,-0.0436164546474015,0.0446754060963089,0.119325271456483,0.0416653133021519,0.0436164546474015,-1
189,2051,82,0.8998,-42.047,-0.0446803210145561,-0.041427317003041,-0.00898239514464519,-0.0249638839445134,0.0446803210145561,0.041427317003041,0.00898239514464519,0.0249638839445134,-1
613,1455,1,0.8262,-14.016,-0.0451771981929147,-0.167262792399778,-0.00320356648804547,-0.0218530940912424,0.0451771981929147,0.167262792399778,0.00320356648804547,0.0218530940912424,-1
8458,8882,3,0.9848,0,-0.0452248930946765,0.00777647122255809,-0.107891602157753,-0.109293112106648,0.0452248930946765,0.00777647122255809,0.107891602157753,0.109293112106648,-1
4908,6539,9,0.9538,60.022,-0.045710966568592,-0.198678696516703,-0.107682018837954,-0.0749009360223461,0.045710966568592,0.198678696516703,0.107682018837954,0.0749009360223461,-1
4872,4883,282,0.8664,1.003,-0.046071652665083,-0.0425063006080413,-0.0795376650242693,-0.0622778819188645,0.046071652665083,0.0425063006080413,0.0795376650242693,0.0622778819188645,-1
7993,11762,154,0.7898,0,-0.0461838700036005,-0.00398789517014181,-0.0159692749651822,-0.0310929026435202,0.0461838700036005,0.00398789517014181,0.0159692749651822,0.0310929026435202,-1
1013,3362,82,0.921,-76.031,-0.0461933148604367,-0.142924243660492,-0.00674123028234372,-0.0252577281534903,0.0461933148604367,0.142924243660492,0.00674123028234372,0.0252577281534903,-1
851,893,163,0.984,-0.004,-0.0462811140396076,-0.0541023795235055,-0.0508263243086299,-0.0464993997638156,0.0462811140396076,0.0541023795235055,0.0508263243086299,0.0464993997638156,-1
402,591,440,0.7812,0,-0.0463333600513685,0.0295869588794536,-0.0737535991713575,-0.0585145327695903,0.0463333600513685,0.0295869588794536,0.0737535991713575,0.0585145327695903,-1
7150,7154,111,0.9706,-88.053,-0.046369498729129,0.0400123285841634,0.0810432593954983,0.0103120764413977,0.046369498729129,0.0400123285841634,0.0810432593954983,0.0103120764413977,-1
2263,2360,117,0.7189,-272.026,-0.0465613568877993,-0.0360078967373961,-0.000256823097845991,-0.0228011686569181,0.0465613568877993,0.0360078967373961,0.000256823097845991,0.0228011686569181,-1
4352,5011,141,0.8346,-36.961,-0.0468306889945635,-0.0881932543278252,-0.0380776896004739,-0.0440174242072815,0.0468306889945635,0.0881932543278252,0.0380776896004739,0.0440174242072815,-1
3090,4879,26,0.8594,-56.062,-0.0468491631753954,-0.0192230385718956,0.00331137699630629,-0.0300955156601784,0.0468491631753954,0.0192230385718956,0.00331137699630629,0.0300955156601784,-1
5011,5129,141,0.976,0,-0.0468862652304054,0.00991521794218153,-0.00719599258597907,-0.0218866841099888,0.0468862652304054,0.00991521794218153,0.00719599258597907,0.0218866841099888,-1
4352,5014,141,0.9605,-33.961,-0.0469339960496967,-0.0673191112916536,-0.0429333453054957,-0.0467233723768542,0.0469339960496967,0.0673191112916536,0.0429333453054957,0.0467233723768542,-1
753,2135,110,0.9559,-76.031,-0.047001642674943,-0.207654426477743,-0.00993470830605227,-0.0270543823766016,0.047001642674943,0.207654426477743,0.00993470830605227,0.0270543823766016,-1
2051,2103,82,0.9997,0,-0.0470126140832351,-0.041427317003041,-0.00655704746293061,-0.0237824056818512,0.0470126140832351,0.041427317003041,0.00655704746293061,0.0237824056818512,-1
8458,8702,3,0.9146,-14.016,-0.047112744155859,-0.000508992178050116,-0.0596256280447698,-0.0714825772963549,0.047112744155859,0.000508992178050116,0.0596256280447698,0.0714825772963549,-1
249,2465,101,0.8592,-76.031,-0.0472386641017197,-0.177101780188,-0.0069297279397154,-0.0263508285251669,0.0472386641017197,0.177101780188,0.0069297279397154,0.0263508285251669,-1
9473,9779,9,0.9861,0,-0.0472652486479975,-0.0414874245694496,-0.012981972171338,-0.0466196633465494,0.0472652486479975,0.0414874245694496,0.012981972171338,0.0466196633465494,-1
4257,8405,9,0.9713,-22.122,-0.047540606672526,-0.0581229887430838,-0.0409863713184176,-0.0444538181674618,0.047540606672526,0.0581229887430838,0.0409863713184176,0.0444538181674618,-1
5027,5129,141,0.9191,-1.997,-0.0477413169499551,-0.0104370715180858,-0.00488930683235741,-0.0208456448903484,0.0477413169499551,0.0104370715180858,0.00488930683235741,0.0208456448903484,-1
8617,11525,106,0.8671,14.015,-0.0478397563537033,-0.181405572681562,-0.118139755218622,-0.0836482405838767,0.0478397563537033,0.181405572681562,0.118139755218622,0.0836482405838767,-1
1022,2558,82,0.8527,-28.031,-0.0478695192767273,-0.0932114632568423,-0.0237688240099561,-0.0366340668040585,0.0478695192767273,0.0932114632568423,0.0237688240099561,0.0366340668040585,-1
792,831,163,0.9513,0.036,-0.0479035661799596,-0.0688729145175557,-0.0150140110682331,-0.0313038145508677,0.0479035661799596,0.0688729145175557,0.0150140110682331,0.0313038145508677,-1
7136,7150,111,0.9598,-44.026,-0.0482948129437552,-0.0921018477253733,-0.0740735206086283,-0.0621757205432684,0.0482948129437552,0.0921018477253733,0.0740735206086283,0.0621757205432684,-1
372,1897,295,0.7539,15.995,-0.0484317154474455,-0.250635267868398,-0.0188917367648431,-0.0293519534577636,0.0484317154474455,0.250635267868398,0.0188917367648431,0.0293519534577636,-1
1213,1442,16,0.7984,169.111,-0.0485205838122039,-0.0704264389051697,-0.0147559806691413,-0.0302835987713453,0.0485205838122039,0.0704264389051697,0.0147559806691413,0.0302835987713453,-1
7718,8042,3,0.9646,0,-0.0488299289199188,0.00621369766001201,-0.130846263708134,-0.0734036590747335,0.0488299289199188,0.00621369766001201,0.130846263708134,0.0734036590747335,-1
72,1263,163,0.7523,0,-0.0490331863799901,0.0688729145175557,-0.0958562971498628,-0.0765715324145001,0.0490331863799901,0.0688729145175557,0.0958562971498628,0.0765715324145001,-1
3851,5555,26,0.8761,0,-0.0491465417585928,-0.135020321563265,0.0666817373002518,-0.00268865890527059,0.0491465417585928,0.135020321563265,0.0666817373002518,0.00268865890527059,-1
7718,8852,3,0.9234,-42.047,-0.0496587945837103,-0.00130433432381938,-0.108792185935927,-0.0600497780570625,0.0496587945837103,0.00130433432381938,0.108792185935927,0.0600497780570625,-1
805,2195,110,0.9329,-40.031,-0.0502760931405385,-0.129460365634503,-0.0186085930360404,-0.0326724604007161,0.0502760931405385,0.129460365634503,0.0186085930360404,0.0326724604007161,-1
2947,3324,110,0.9812,-33.984,-0.050578055184968,-0.202993853314901,-0.00846446436061682,-0.0287125105270873,0.050578055184968,0.202993853314901,0.00846446436061682,0.0287125105270873,-1
3088,4069,26,0.9601,0,-0.0508726361465781,-0.0367604862332369,-0.0248070215229134,-0.0362665541579229,0.0508726361465781,0.0367604862332369,0.0248070215229134,0.0362665541579229,-1
6848,6886,74,0.8429,88.052,-0.0508807883227461,-0.0300348048272047,-0.0776358873651331,-0.0617534009971775,0.0508807883227461,0.0300348048272047,0.0776358873651331,0.0617534009971775,-1
3160,4844,69,0.7502,-197.105,-0.0508990093330179,-0.00641336412958604,-0.0498816078540654,-0.0531262015683061,0.0508990093330179,0.00641336412958604,0.0498816078540654,0.0531262015683061,-1
1270,1497,101,0.8168,0,-0.0510849736630973,0.0517841462538013,0.0171517595704116,-0.0168135332531122,0.0510849736630973,0.0517841462538013,0.0171517595704116,0.0168135332531122,-1
281,1061,163,0.8902,-14.016,-0.0510955020712562,-0.111335914445673,-0.0127421152754766,-0.0315359430322437,0.0510955020712562,0.111335914445673,0.0127421152754766,0.0315359430322437,-1
4908,9192,9,0.9581,0,-0.0515211083602458,-0.288271237055134,-0.116288413492435,-0.0819708286408083,0.0515211083602458,0.288271237055134,0.116288413492435,0.0819708286408083,-1
6753,7098,3,0.9422,-14.016,-0.0516816385977229,-0.00400580717375873,-0.0326483591730516,-0.0466033365058059,0.0516816385977229,0.00400580717375873,0.0326483591730516,0.0466033365058059,-1
298,358,82,0.9479,0,-0.0518149941422467,-0.109782390058059,0.0596881146866728,0.0248725116253092,0.0518149941422467,0.109782390058059,0.0596881146866728,0.0248725116253092,-1
4908,6858,9,0.9563,46.006,-0.0518984917750348,-0.241323589268977,-0.118619216413771,-0.0833119003274037,0.0518984917750348,0.241323589268977,0.118619216413771,0.0833119003274037,-1
10578,10701,67,0.9529,74.019,-0.0519102592864645,-0.425442219025979,-0.0839159493200869,-0.0768004028031858,0.0519102592864645,0.425442219025979,0.0839159493200869,0.0768004028031858,-1
5126,5129,141,0.8645,-3,-0.0521670567278488,-0.0313112145542575,-0.00395384058505971,-0.0224397178507167,0.0521670567278488,0.0313112145542575,0.00395384058505971,0.0224397178507167,-1
2708,2912,334,0.9244,0,-0.0523825081856323,-0.0440165243157311,-0.0717947944967227,-0.0701670364607094,0.0523825081856323,0.0440165243157311,0.0717947944967227,0.0701670364607094,-1
1299,2460,120,0.7879,-42.048,-0.0524888175362918,-0.0519941912260099,-0.0644436972574166,-0.0567169098676685,0.0524888175362918,0.0519941912260099,0.0644436972574166,0.0567169098676685,-1
7137,8405,9,0.9679,-53.945,-0.0525402720210471,-0.125240618922399,-0.050392814865626,-0.0523311479432126,0.0525402720210471,0.125240618922399,0.050392814865626,0.0523311479432126,-1
1270,1617,101,0.8747,0,-0.0526140873858952,0.111396736732372,-0.0389610728274289,-0.0423638178094138,0.0526140873858952,0.111396736732372,0.0389610728274289,0.0423638178094138,-1
5417,6344,114,0.8732,15.995,-0.0527142276289725,-0.156378057776969,-0.0393664859349724,-0.0467048051299454,0.0527142276289725,0.156378057776969,0.0393664859349724,0.0467048051299454,-1
7721,7789,3,0.8086,87.104,-0.052758680827114,-0.0119103536383743,-0.0596881659947657,-0.0416930595675986,0.052758680827114,0.0119103536383743,0.0596881659947657,0.0416930595675986,-1
7721,7766,3,0.7823,87.104,-0.0529181780991608,-0.0859616827813101,-0.0594783593348362,-0.0463893432192665,0.0529181780991608,0.0859616827813101,0.0594783593348362,0.0463893432192665,-1
6756,9131,63,0.8039,-38.053,-0.0529521782740576,0.0747322065699091,0.199325992035322,0.0496342784732296,0.0529521782740576,0.0747322065699091,0.199325992035322,0.0496342784732296,-1
11459,11525,106,0.8645,-26.016,-0.0531959865746192,-0.0883675422260947,-0.100125554191959,-0.0778085140664353,0.0531959865746192,0.0883675422260947,0.100125554191959,0.0778085140664353,-1
8458,8644,3,0.9278,14.016,-0.053198948730122,-0.0191512848294186,-0.0947204984433368,-0.0948015733059343,0.053198948730122,0.0191512848294186,0.0947204984433368,0.0948015733059343,-1
3851,5460,26,0.8938,33.984,-0.0537486894806042,-0.138450998333943,0.00471464172439634,-0.0260581718049907,0.0537486894806042,0.138450998333943,0.00471464172439634,0.0260581718049907,-1
249,927,101,0.904,-26.015,-0.0538899328481715,-0.120139219308819,-0.0171257237793982,-0.0350677776350856,0.0538899328481715,0.120139219308819,0.0171257237793982,0.0350677776350856,-1
958,2195,110,0.9275,3.995,-0.0539383005152446,-0.14862049974841,-0.019218023158983,-0.0348122249573817,0.0539383005152446,0.14862049974841,0.019218023158983,0.0348122249573817,-1
1010,2195,110,0.9271,-26.016,-0.0541514947830078,-0.124281951009123,-0.0186956992689079,-0.0351355050739106,0.0541514947830078,0.124281951009123,0.0186956992689079,0.0351355050739106,-1
4661,5066,9,0.92,-0.001,-0.0544340137921717,-0.214418914084066,-0.0820113756053061,-0.0686306610634401,0.0544340137921717,0.214418914084066,0.0820113756053061,0.0686306610634401,-1
4746,5066,9,0.9639,-0.001,-0.0548754135251607,-0.214418914084066,-0.0822759879079689,-0.0690181517551431,0.0548754135251607,0.214418914084066,0.0822759879079689,0.0690181517551431,-1
8539,11525,106,0.9556,0.001,-0.0549192291469612,-0.0933912172209599,-0.082604921010063,-0.0702322715863984,0.0549192291469612,0.0933912172209599,0.082604921010063,0.0702322715863984,-1
10514,11295,23,0.937,74.019,-0.0550832648681039,-0.429376666402802,-0.0865806699871846,-0.0815149782503311,0.0550832648681039,0.429376666402802,0.0865806699871846,0.0815149782503311,-1
1299,2491,120,0.7711,-42.048,-0.0556221532352104,-0.0483412161946799,-0.0671541327955008,-0.0602386012416516,0.0556221532352104,0.0483412161946799,0.0671541327955008,0.0602386012416516,-1
578,591,440,0.7622,0,-0.0561232303324391,0.0640050189782426,-0.127598987170802,-0.0880214184066847,0.0561232303324391,0.0640050189782426,0.127598987170802,0.0880214184066847,-1
250,925,163,0.8047,-26.016,-0.056178022833806,-0.132567414409731,-0.0146095487179293,-0.0348753994142741,0.056178022833806,0.132567414409731,0.0146095487179293,0.0348753994142741,-1
7963,8375,243,0.8316,37.977,-0.0563014584644456,-0.0657658657423276,-0.0193662074520342,-0.0531775705150051,0.0563014584644456,0.0657658657423276,0.0193662074520342,0.0531775705150051,-1
753,2490,110,0.9662,-12.036,-0.0569319853735444,-0.193672706989217,-0.0159881939615733,-0.035192016729669,0.0569319853735444,0.193672706989217,0.0159881939615733,0.035192016729669,-1
3906,6082,26,0.8743,-2.016,-0.0572916354032311,-0.148215126438099,-0.00908942372928456,-0.0481147819672345,0.0572916354032311,0.148215126438099,0.00908942372928456,0.0481147819672345,-1
6725,6794,74,0.9534,88.052,-0.0574162578474102,-0.0248563902018246,-0.0359772618321293,-0.0530817668906715,0.0574162578474102,0.0248563902018246,0.0359772618321293,0.0530817668906715,-1
753,3324,110,0.9662,-60.036,-0.0576949572691864,-0.278598706845451,-0.0137587381739516,-0.0340631016570473,0.0576949572691864,0.278598706845451,0.0137587381739516,0.0340631016570473,-1
99,140,155,0.9748,0,-0.0577981147585463,-0.183315877738457,-0.0170629257463859,-0.034858239714544,0.0577981147585463,0.183315877738457,0.0170629257463859,0.034858239714544,-1
791,2817,82,0.9757,-42.047,-0.0579157048516662,-0.110300231520597,-0.00905391375879407,-0.0337478573512109,0.0579157048516662,0.110300231520597,0.00905391375879407,0.0337478573512109,-1
362,500,112,0.7286,63.995,-0.0580089859387418,-0.00207511844569,-0.0321879401873506,-0.0483891334737277,0.0580089859387418,0.00207511844569,0.0321879401873506,0.0483891334737277,-1
7073,7544,9,0.9502,-102.068,-0.0580114136402135,-0.09320546490018,-0.0621690461515936,-0.0596632540420137,0.0580114136402135,0.09320546490018,0.0621690461515936,0.0596632540420137,-1
7341,8850,63,0.882,3.995,-0.0580611287153746,-0.0217493414265965,0.175852528515753,0.0314010466487582,0.0580611287153746,0.0217493414265965,0.175852528515753,0.0314010466487582,-1
1225,1471,37,0.9618,0,-0.0586252181004085,-0.0889146327234946,-0.00944885274873146,-0.0331628527098669,0.0586252181004085,0.0889146327234946,0.00944885274873146,0.0331628527098669,-1
7711,8146,63,0.933,-14.016,-0.0597053837766279,-0.0256417500401809,-0.0456724458480889,-0.0569320608114885,0.0597053837766279,0.0256417500401809,0.0456724458480889,0.0569320608114885,-1
495,591,440,0.8052,0,-0.0601999452599024,0.0904149335676813,-0.127658829964308,-0.0929557645486852,0.0601999452599024,0.0904149335676813,0.127658829964308,0.0929557645486852,-1
8210,8632,243,0.8112,35.977,-0.0607900285125356,0.0305526462897427,-0.131654704170966,-0.090961512502877,0.0607900285125356,0.0305526462897427,0.131654704170966,0.090961512502877,-1
7609,7907,18,0.9093,-14.015,-0.061678075640466,-0.0359518812007468,-0.0813268312179101,-0.0825177499687931,0.061678075640466,0.0359518812007468,0.0813268312179101,0.0825177499687931,-1
792,994,163,0.7912,0.036,-0.0625041598060559,-0.0999434022698364,-0.0260295119592499,-0.0439608777647045,0.0625041598060559,0.0999434022698364,0.0260295119592499,0.0439608777647045,-1
6583,7272,111,0.9207,-14.015,-0.063228349941898,-0.102830978453322,-0.0234753633250948,-0.0444445092189854,0.063228349941898,0.102830978453322,0.0234753633250948,0.0444445092189854,-1
445,2375,2,0.8286,0,-0.063438582651505,-0.123459531702274,0.0244571465832484,-0.00938974384419012,0.063438582651505,0.123459531702274,0.0244571465832484,0.00938974384419012,-1
9247,11463,68,0.7812,-14.015,-0.0634960444777059,-0.14233815525462,-0.067351681243405,-0.0656324851521636,0.0634960444777059,0.14233815525462,0.067351681243405,0.0656324851521636,-1
445,2370,2,0.8027,-1.995,-0.0636375059811864,-0.0975268292090734,0.0295624744821688,-0.00911785957652717,0.0636375059811864,0.0975268292090734,0.0295624744821688,0.00911785957652717,-1
7712,8111,3,0.9046,-14.016,-0.0638732693936481,-0.0289991219021287,-0.110843180336692,-0.0775793372465133,0.0638732693936481,0.0289991219021287,0.110843180336692,0.0775793372465133,-1
2802,2891,12,0.982,0,-0.065317269556958,0.0139817194885263,-0.0222289908207737,-0.0430948727794575,0.065317269556958,0.0139817194885263,0.0222289908207737,0.0430948727794575,-1
4019,4367,26,0.8825,-2.016,-0.0663339282365041,0.00918649133599986,-0.0348981126156415,-0.0492440126561174,0.0663339282365041,0.00918649133599986,0.0348981126156415,0.0492440126561174,-1
6848,6868,74,0.9191,44.026,-0.0670933621374176,-0.0279634389770527,-0.0847900432643723,-0.0779892154807639,0.0670933621374176,0.0279634389770527,0.0847900432643723,0.0779892154807639,-1
5556,5657,16,0.9973,0,-0.067313939819629,-0.0735334876803978,-0.0545887430090294,-0.064618608514576,0.067313939819629,0.0735334876803978,0.0545887430090294,0.064618608514576,-1
1046,2608,435,0.7211,-68.063,-0.0676880959081984,0.0208131025033947,-0.0065379403849477,-0.0333599436143614,0.0676880959081984,0.0208131025033947,0.0065379403849477,0.0333599436143614,-1
6847,6884,74,0.7587,88.052,-0.0677293811030813,-0.134120938797345,-0.0195875863264602,-0.0485320534152354,0.0677293811030813,0.134120938797345,0.0195875863264602,0.0485320534152354,-1
7846,8883,3,0.8176,-41.062,-0.0677991049983832,0.0318272696956972,0.0463653976475994,-0.0230936943778584,0.0677991049983832,0.0318272696956972,0.0463653976475994,0.0230936943778584,-1
9247,11481,68,0.7659,0,-0.067942350815274,-0.16526899969527,-0.0732679786437913,-0.0707947995090921,0.067942350815274,0.16526899969527,0.0732679786437913,0.0707947995090921,-1
10724,11481,68,0.7356,0,-0.067942350815274,-0.16526899969527,-0.0732679786437913,-0.0707947995090921,0.067942350815274,0.16526899969527,0.0732679786437913,0.0707947995090921,-1
7908,8745,9,0.9712,162.008,-0.0680418189104939,-0.163628241982117,-0.0831883956709738,-0.0837366207767879,0.0680418189104939,0.163628241982117,0.0831883956709738,0.0837366207767879,-1
5833,5921,282,0.8781,-28.031,-0.0680545986557805,-0.106953960421378,-0.016766606487146,-0.0650491280361558,0.0680545986557805,0.106953960421378,0.016766606487146,0.0650491280361558,-1
753,2195,110,0.9305,-10.021,-0.0680629737853637,-0.189529975288913,-0.0211643471913571,-0.0425421364934215,0.0680629737853637,0.189529975288913,0.0211643471913571,0.0425421364934215,-1
5203,5298,141,0.9506,0,-0.0681746162712708,-0.0292238002506403,-0.0104617489960573,-0.0309952027070475,0.0681746162712708,0.0292238002506403,0.0104617489960573,0.0309952027070475,-1
8038,8745,9,0.9635,0,-0.0681753720684435,-0.11114455335005,-0.0826377933746935,-0.0841703766875608,0.0681753720684435,0.11114455335005,0.0826377933746935,0.0841703766875608,-1
6753,7335,3,0.9265,-28.031,-0.0682486342263441,0.0400928559622863,0.066724345704691,-0.0264938244991873,0.0682486342263441,0.0400928559622863,0.066724345704691,0.0264938244991873,-1
566,736,82,0.9548,0,-0.0682916509630027,-0.185387243588609,-0.0581985640208755,-0.0657345208238158,0.0682916509630027,0.185387243588609,0.0581985640208755,0.0657345208238158,-1
9477,9784,243,0.8015,17.026,-0.0686340369371905,-0.180874798257562,-0.213115181654174,-0.13685125850886,0.0686340369371905,0.180874798257562,0.213115181654174,0.13685125850886,-1
8474,9131,63,0.9197,-28.033,-0.0691683859967584,0.0621734489524674,-0.102535398176842,-0.109458752658396,0.0691683859967584,0.0621734489524674,0.102535398176842,0.109458752658396,-1
7319,9482,243,0.9425,-130.079,-0.0701442252583937,0.25248794878794,-0.0448595780428224,-0.0619726493687228,0.0701442252583937,0.25248794878794,0.0448595780428224,0.0619726493687228,-1
102,144,404,0.906,0,-0.0701851828286482,-0.236653548379872,-0.0243536066157933,-0.0449821032672672,0.0701851828286482,0.236653548379872,0.0243536066157933,0.0449821032672672,-1
7718,8134,3,0.9488,-14.015,-0.070318657958538,-0.0380710781640183,-0.030371912777216,-0.0609907072598419,0.070318657958538,0.0380710781640183,0.030371912777216,0.0609907072598419,-1
7721,8117,3,0.9141,-14.015,-0.0707614529030592,-0.0932114632568423,-0.0185230555220404,-0.0479946730751082,0.0707614529030592,0.0932114632568423,0.0185230555220404,0.0479946730751082,-1
4626,5129,141,0.944,-1.013,-0.0709432334461982,0.00574038933494721,-0.01469908692533,-0.0402678669408168,0.0709432334461982,0.00574038933494721,0.01469908692533,0.0402678669408168,-1
8218,8375,243,0.8432,37.975,-0.0712403302277858,-0.0773671930244642,0.0361385122208484,-0.0381973951763229,0.0712403302277858,0.0773671930244642,0.0361385122208484,0.0381973951763229,-1
7718,7789,3,0.9261,14.015,-0.0715724284260661,-0.0468743830271645,-0.228767804304821,-0.112232851889109,0.0715724284260661,0.0468743830271645,0.228767804304821,0.112232851889109,-1
3160,3172,69,0.7741,-198.137,-0.0719341709587158,-0.0357651753523222,-0.0543491816665968,-0.0635878922073325,0.0719341709587158,0.0357651753523222,0.0543491816665968,0.0635878922073325,-1
10214,10966,77,0.9618,0,-0.0721838457719417,-0.0237754275585336,-0.0434150112075617,-0.0642043724449372,0.0721838457719417,0.0237754275585336,0.0434150112075617,0.0642043724449372,-1
6486,6858,9,0.9432,63.972,-0.0726517679667255,-0.162851205516337,-0.13068160971221,-0.102650713883532,0.0726517679667255,0.162851205516337,0.13068160971221,0.102650713883532,-1
249,778,101,0.8136,-27.019,-0.0728476872535205,-0.220600463041193,0.00632407404709733,-0.018512019245287,0.0728476872535205,0.220600463041193,0.00632407404709733,0.018512019245287,-1
4445,4722,227,0.931,-14.015,-0.0729561120067861,-0.00999626425401678,-0.109490563743819,-0.0947637339241778,0.0729561120067861,0.00999626425401678,0.109490563743819,0.0947637339241778,-1
2736,3871,573,0.7168,15.994,-0.0733137820602963,0.0331418536024328,-0.0800072791091327,-0.0840222558404981,0.0733137820602963,0.0331418536024328,0.0800072791091327,0.0840222558404981,-1
8038,8405,9,0.9824,0,-0.0736877911996806,-0.144636221569352,-0.0821058159147701,-0.0789818639934407,0.0736877911996806,0.144636221569352,0.0821058159147701,0.0789818639934407,-1
1100,1526,113,0.7252,-99.067,-0.0743821170601142,-0.154065847781083,-0.107725349029733,-0.093073114545267,0.0743821170601142,0.154065847781083,0.107725349029733,0.093073114545267,-1
5834,6539,9,0.9608,30.011,-0.0745021157834042,-0.149723276128729,-0.107939821086127,-0.091550820419281,0.0745021157834042,0.149723276128729,0.107939821086127,0.091550820419281,-1
7852,8883,3,0.7962,-24.036,-0.0745790914614335,0.016364090689342,0.0029548995610309,-0.0439498930278132,0.0745790914614335,0.016364090689342,0.0029548995610309,0.0439498930278132,-1
