"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
9472,573.9058904,6.780288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9473,688.4571602,6.784649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,447637.66,141425.05,118001.91,3766,44044.867,1362708.1,45338.438,3766,96529.29,182892.8,120194.5,3766,41576.145,42208.562,57542,3766,196660.81,86593.75,184162.33,3766,44587.22,899131.9,39183.38,40426.355,91421.93,1606289.4,71282.47,152461.02,41474.94,51974.895,54398.83,39183.953,187978.84,118223.44,150047.58,287059.8,617068.4,561850.75,94087.43,122854.89,187367,201198.47,85237.67,157639.52,652199.94,1014335.44,43997.08,25334.92,230531.27,100550.66,151391.44,181652.92,176208.88,14709.918,19741.96,182758.52,181884.3,145282.23,41245.496,98868.79,54253.574,81614.695,145463.81,174324.77,60884.094,165868.92,95761.05,37484.715,114403.16,300542.06,331947.62,279556.62,70907.5,197479.08,151858.05,21546.197
9475,521.3152391,6.7832313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31661.367,4729.6855,25176.105,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9476,658.4106561,6.7870436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,6624.0347,3766,3766,3766,3766,31298.107,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4256.1714,3766,3766,3766,3766,19653.812,3766,3766,3766,48897.066,3766,3766,3766,3766,3766,3766,3766,3766,3766,8318.337,17268.67,13523.118,3766,3766,3766,3766,3766,4002.7031,16063.939,29468.7,3766,3766,6178.383,3766,3766,4447.111,3766,3766,3766,4368.367,5219.618,3766,3766,3766,3766,3766,3766,3766,3766,3973.6526,3766,3766,3766,7864.4,7067.9985,6698.676,3766,5218.0723,3766,3766
9477,632.3942588,6.7833652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,60863.617,15885.042,14185.727,3766,3766,219295.61,5279.736,3766,11649.988,22294.28,13965.103,3766,3766,3766,4587.5,3766,22203.64,7429.8745,19669.605,3766,3766,113384.59,3766,3766,8656.922,221205.69,6177.4473,14676.822,3766,3766,3977.2615,3766,22077.162,11152.201,13837.471,34521.418,80431.5,73550.664,7851.5156,11703.552,19789.748,22738.193,7451.7837,18339.562,87485.11,137011.66,3766,3766,24076.629,9824.572,16220.076,21785.021,19621.412,3766,3766,16602.816,20251.506,13706.653,3766,9947.572,4971.2393,6841.504,15003.769,18285.002,4249.493,18337.213,9213.082,3766,11209.685,36186.61,40443.902,32502.658,6548.58,21271.383,15570.268,3766
9480,637.34994,6.7849674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,22788.395,7028.5957,7151.0547,3766,3766,116731.29,3766,3766,6213.037,10958.995,8657.468,3766,3766,3766,3766,3766,15731.304,5640.9097,14346.965,3766,3766,101535.15,3766,3766,6891.9062,202109.86,5176.7676,14172.676,3766,3766,3766,3766,18993.607,10196.432,12538.446,31700,81600.03,72882.25,8544.185,8987.35,20003.48,22463.465,8060.8047,13425.717,89801.516,146544.6,3766,3766,22892.242,11339.585,18580.363,20607.441,25282.848,3766,3766,23581.44,22563.252,16943.723,3766,11795.38,5211.081,7728.858,17941.541,21859.209,6836.8706,18818.979,8672.969,3766,11122.3545,40583.61,44882.418,37680.812,7484.07,21775.508,17389.932,3766
9481,649.4417992,6.750499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4501.7646,3766,3766,3766,3766,3766,3766,13619.409,3766,3766,3766,3766,3766,3766,20191.887,28803.607,42189.508,3766
9482,615.3679865,6.7868366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,31771.174,7576.5947,5459.2876,3766,3766,109684.67,3766,3766,5841.585,11332.644,6765.7983,3766,3766,3766,3766,3766,9932.203,3766,9945.886,3766,3766,57939.26,3766,3766,3766,112427.664,3766,6268.767,3766,3766,3766,3766,7734.919,5446.559,7415.6187,14554.56,40856.184,38540.008,3966.0627,4598.224,8263.953,8923.606,3766,9070.388,42770.035,70551.805,3766,3766,11672.696,3766,8123.547,9850.139,7029.384,3766,3766,8301.073,9521.378,6919.5957,3766,4937.3354,3766,3766,5757.1343,8723.407,3766,9168.145,3802.586,3766,4144.0093,14139.324,18324.314,13356.826,3766,12632.965,7176.5312,3766
9483,420.884742,6.8183794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9484,660.4248472,6.7862763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,12380.944,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,6859.387,3766,3766,3766,14170.556,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,9728.389,8925.944,3766,3766,3766,3766,3766,3766,14901.245,22151.863,3766,3766,4330.3657,3766,3766,3973.7778,7046.501,3766,3766,4859.397,5831.0596,3766,3766,3766,3766,3766,3766,5092.5864,3766,4709.2637,3766,3766,3766,9403.484,8613.718,7870.584,3766,9312.042,6174.209,3766
9485,549.4162319,6.7943535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9486,338.3415308,6.791003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,4179.661,25352.838,20753.07,21293.28,7007.269,25754.275,30982.764,30936.688,6273,27201.97,21339.535,20621.99,3766,27690.14,24193.334,27776.393,4995.588,21865.42,29552.51,17801.623,11842.932,26899.14,28133.088,26211.143,26363.893,18094.705,21293.828,16950.59,23999.29,20014.982,19534.957,29175.176,21218.123,25060.312,16338.858,19600.557,24144.723,23237.094,22712.465,16355.84,24645.73,24278.617,14735.03,18678.81,20560.736,19210.398,23942.014,17978.965,22627.484,19006.25,17574.277,20284.57,14877.947,8356.85,17840.936,4070.163,10436.674,19089.117,19106.332,11896.986,11789.499,16686.69,13386.5,22977.557,8173.832,11439.337,12551.29,18242.742,12588.916,20390.068,22225.51,17769.996,3897.5454,16431.404,19291.934,3766,8739.903
9487,767.4813927,6.734755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,9435.804,12920.506,15273.121,3766,3766,3766,3766,26336.123,3766,10587.289,20477.408,3766,54987.543,32940.8,3766,14165.833,3766,44289.613,34474.82,3766
9488,551.8933887,6.7947736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,10946.705,5849.366,10714.469,7745.196,6755.129,3766,5297.779,4791.5312,5881.8228,3766,7630.327,7330.795,4726.197,3766,7303.6846,3902.504,8416.941,3766,6564.3477,5303.202,7408.4,3766,3766,7946.554,4292.7026,4636.1226,3766,3775.8586,3766,4437.497,5411.8984,3766,3766,6775.5103,17308.102,5614.933,3766,3766,7588.01,4146.078,3766,5613.4346,5314.6807,3839.3574,3766,5293.8438,8601.445,3766,3766,7895.525,3862.9658,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4829.982,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3847.568,3766
9491,341.26599,6.7793417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9492,298.3103213,6.7997465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,89868.56,97901.6,92515.84,3766,84941.03,199758.44,96756.91,3766,67650.51,71605.086,70634.58,3766,98309.984,91126.8,96220.07,3766,60677.914,60936.203,62166.75,3766,94452.33,138311.56,95800.03,115819.58,51155.098,171520.16,50622.906,55103.336,92772.12,91021.8,94497.11,102133,56490.184,54705.777,66876,49504.23,124078.86,114554.56,83692.336,75356.24,59100.42,61437.055,33617.652,43299.246,112902.914,141338.77,77390.59,57021.883,60420.812,49828.96,41874.562,45738.18,73443,60331.414,62691.086,75981.33,66084.766,69855.2,83811.26,74257.2,64561.69,78458.11,95065.695,79519.76,65322.74,68866.16,47466.574,68312.84,73185.86,117207.62,90082.79,77178.53,53415.332,63674.03,33599.64,50095.402
9493,780.6342619,6.805786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736786.2,459812.56,271092.47,275328.97,247290.95,246168.03,204805.3,178105.4,38148.293,55660.1,34807.184,101225.91,64052.555,69803.59,6792.1797,40440.297,54981.957,27867.135,25519.17,6398.411,9495.344,14806.2705,8026.043,3766,21350.508,14102.949,11008.058,18779.041,12319.02,7262.859,6336.0835,4129.6133,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9494,921.5546261,6.7987947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9495,554.3712776,6.795246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9499,768.6338192,6.8143744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10454.4795,99198.29,163817.95,71236.77,104165.43,88616.74,115143.14,48588.438,42463.742,21925.066,14189.602,39272.965,23716.334,28647.867,10294.319,20187.186,8181.3022,9896.955,6459.0747,3766,5185.397,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9500,927.1881711,6.839723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,5710.34,20950.924,11152.31,33409.207,23605.2,25676.477,22512.988,35017.195,11176.1875,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9501,636.5557017,6.805274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9502,666.6878223,6.819126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9503,702.2133969,6.8101172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9504,453.1661985,6.808309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,43573.043,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9509,707.1683837,6.80992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9510,723.1425433,6.8096285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9513,482.4044492,6.797099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59020.797,3766,21900.57,13732.3125,54527.59,43202.824,56994.97,27629.012,16505.887,38667.234,14969.14,4798.2666,50730.637,46650.242,17906.732,33951.715,36907.305,43887.84,4966.677,30036.184,8687.203,18653.34,8770.842,19965.713,21245.725,10104.801,41399.89,24774.06,10665.652,17840.594,7189.093,12644.184,6208.9453,18042.65,4827.3354,11107.076,26265.62,30597.42,27930.78,32614.91,7837.453,37507.54,26793.594,16439.621,9387.312,4095.314,13701.014,28277.365,27727.777,14326.763,32096.748,12365.354,37238.074,8365.46,6520.198,17612.818,11026.76,6243.708,5279.241,7720.888,6192.2173,17076.701,5046.6753,7023.302,20841.117,9672.359,20220.217,4796.3853,5878.193,26234.295,14976.497,3900.707,3766,14936.204,3766,17037.23,4913.0845,4614.2856,3766,12256.424
9514,261.131266,6.7861595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9517,284.2946137,6.814748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,983725.06,669568.4,549936.3,4831.1616,568687.9,3253905.5,541078.56,8258.905,329426.3,396370.12,379547.3,3766,637635.8,523697.56,511401.1,8241.609,374547.7,347467.38,417741.47,10339.539,494980.75,14609.312,485695.47,564102.6,335478.72,2362444,339265.25,346861.84,446244.5,402291,468754.53,519040.47,408176.62,354439,369790.72,360393.72,1387711.5,1247061.1,650556.6,412571.12,378119.88,450098.8,214470.81,428224.44,1091688.8,1643619.5,583961.9,301098.62,459475.38,362777.34,261433.89,454953.5,464770.88,378502.16,436790.94,366934.66,390020.6,437316.5,337449.5,351873.16,384170.8,449850.66,574708.1,474754.97,439877.2,504759.1,229313.52,410725.47,464940.12,1044453.44,864037.56,662251.94,490719.84,500453.2,228467.8,300965.84
9520,408.3674933,6.7832594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93174.984,76157.89,58628.18,66985,87135,63846.984,55618.094,18775.984,45944.418,116324.914,46832.496,52912.805,22995.72,93386.86,37348.457,16645.7,39152.863,7149.1426,45335.41,10597.104,33907.9,38965.094,30773.863,38616.11,6427.36,3766,14598.086,23815.621,9173.269,19925.268,22437.977,6641.2656,38267.05,23333.367,36123.016,7519.546,9719.49,21111.648,33771.3,23641.443,19584.89,9675.827,22921.834,22931.756,25963.664,11024.492,12479.855,22216.541,10465.803,22583.79,21199.447,22890.65,24050.121,7905.7856,14734.207,13161.454,6142.192,15631.353,11680.479,11279.593,9057.915,7791.5557,15717.242,4565.469,8528.114,3766,16987.656,8947.95,4569.534,8297.374,12073.31,13394.169,9078.614,8344.148,29272.697,15405.591,6595.7036,3766,9479.848,7398.908
9521,1301.320493,6.8751845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9526,529.8801484,6.8095326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9528,618.5449578,6.8206654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9529,766.5168505,6.8217034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49036.01,25766.457,47011.656,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9531,754.6172613,6.8311954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222739.64,131774.53,50237.79,66947.89,79069.96,92426.26,70796.336,42111.117,10873.581,18862.627,11604.881,11272.512,3766,7646.375,5926.431,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9538,526.4316289,6.8391848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9539,560.4237925,6.837491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75471.95,6810.1973,26574.592,3766,3766,3766,3766,3766,3766,4955.6562,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3978.045,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
